,x,y
0,306,236
1,306,192
2,305,208
3,294,154
4,306,178
5,305,163
6,303,128
7,214,134
8,302,107
9,302,92
10,300,25
11,306,243
12,306,247
13,306,249
14,306,251
15,306,255
16,306,261
17,306,269
18,306,284
19,305,199
20,294,200
21,168,96
22,249,143
23,236,145
24,225,145
25,209,140
26,259,139
27,234,117
28,246,117
29,222,119
30,214,123
31,200,148
32,260,312
33,210,132
34,164,150
35,186,143
36,244,192
37,291,235
38,294,248
39,277,240
40,267,248
41,283,249
42,273,253
43,252,271
44,295,192
45,294,179
46,194,114
47,267,159
48,267,193
49,266,187
50,206,194
51,294,165
52,226,99
53,207,104
54,180,70
55,279,106
56,257,119
57,242,260
58,177,272
59,276,199
60,286,203
61,256,258
62,261,256
63,200,97
64,267,199
65,250,99
66,247,88
67,231,34
68,191,81
69,240,59
70,186,109
71,177,102
72,292,242
73,280,246
74,270,250
75,279,202
76,259,257
77,264,257
78,262,256
79,283,193
80,276,252
81,284,250
82,294,249
83,290,285
84,292,269
85,293,260
86,294,254
87,294,251
88,274,254
89,273,254
90,271,258
91,269,263
92,255,235
93,162,212
94,305,203
95,268,255
96,267,255
97,290,209
98,272,207
99,289,206
100,254,168
101,234,177
102,264,193
103,200,49
104,211,67
105,221,89
106,262,276
107,275,90
108,269,55
109,263,26
110,215,143
111,187,159
112,265,136
113,200,127
114,275,150
115,274,187
116,174,170
117,196,165
118,212,168
119,235,165
120,252,159
121,265,152
122,291,132
123,177,195
124,189,127
125,300,199
126,268,171
127,160,154
128,274,144
129,263,195
130,205,134
131,273,180
132,166,242
133,265,131
134,283,171
135,205,293
136,205,310
137,165,204
138,189,278
139,170,125
140,256,327
141,300,203
142,258,181
143,176,148
144,225,137
145,236,137
146,261,260
147,179,221
148,279,343
149,241,332
150,224,324
151,301,55
152,305,344
153,246,137
154,255,134
155,261,132
156,180,126
157,255,123
158,244,120
159,235,120
160,224,122
161,217,126
162,162,122
163,218,136
164,305,217
165,267,226
166,276,198
167,289,219
168,302,117
169,222,307
170,239,318
171,278,332
172,189,295
173,261,127
174,284,151
175,306,333
176,259,339
177,169,232
178,283,252
179,283,254
180,281,260
181,279,266
182,275,281
183,266,255
184,263,254
185,260,253
186,246,247
187,196,224
188,283,140
189,276,122
190,267,125
191,268,254
192,195,257
193,287,120
194,267,298
195,304,151
196,292,143
197,303,139
198,277,171
199,306,318
200,306,300
201,285,301
202,239,278
203,254,207
204,251,290
205,224,208
206,242,221
207,214,231
208,281,319
209,269,179
210,227,290
211,243,303
212,228,263
213,183,243
214,211,268
215,176,257
216,232,239
217,277,160
218,278,192
219,271,197
220,283,182
221,267,115
222,248,111
223,231,110
224,216,113
225,205,118
226,197,138
227,162,177
228,206,153
229,219,155
230,235,154
231,250,151
232,262,146
233,271,141
234,161,183
235,271,200
236,284,160
237,287,191
238,294,198
239,287,193
240,275,204
241,295,198
242,297,202
243,270,132
244,278,133
245,282,134
246,213,129
247,207,127
248,314,154
249,386,132
250,315,200
251,426,93
252,353,143
253,365,143
254,376,143
255,390,138
256,343,138
257,367,116
