,origins,destinations,distances
0,0,0,39
1,0,1,210
2,0,2,164
3,0,3,419
4,0,4,271
5,0,5,354
6,0,6,560
7,0,7,709
8,0,8,705
9,0,9,785
10,0,10,1092
11,0,11,16
12,0,12,13
13,0,13,16
14,0,14,69
15,0,15,97
16,0,16,129
17,0,17,161
18,0,18,206
19,0,19,185
20,0,20,200
21,0,21,1011
22,0,22,584
23,0,23,603
24,0,24,632
25,0,25,700
26,0,26,582
27,0,27,744
28,0,28,717
29,0,29,760
30,0,30,763
31,0,31,695
32,0,32,317
33,0,33,731
34,0,34,825
35,0,35,765
36,0,36,394
37,0,37,78
38,0,38,50
39,0,39,137
40,0,40,179
41,0,41,103
42,0,42,141
43,0,43,243
44,0,44,218
45,0,45,274
46,0,46,861
47,0,47,466
48,0,48,296
49,0,49,325
50,0,50,524
51,0,51,352
52,0,52,845
53,0,53,867
54,0,54,1073
55,0,55,724
56,0,56,685
57,0,57,279
58,0,58,501
59,0,59,248
60,0,60,210
61,0,61,230
62,0,62,203
63,0,63,919
64,0,64,278
65,0,65,800
66,0,66,850
67,0,67,1110
68,0,68,998
69,0,69,984
70,0,70,905
71,0,71,957
72,0,72,60
73,0,73,115
74,0,74,160
75,0,75,233
76,0,76,216
77,0,77,192
78,0,78,195
79,0,79,246
80,0,80,131
81,0,81,91
82,0,82,43
83,0,83,207
84,0,84,163
85,0,85,130
86,0,86,101
87,0,87,78
88,0,88,142
89,0,89,153
90,0,90,170
91,0,91,186
92,0,92,237
93,0,93,659
94,0,94,176
95,0,95,165
96,0,96,179
97,0,97,178
98,0,98,242
99,0,99,192
100,0,100,459
101,0,101,478
102,0,102,312
103,0,103,1108
104,0,104,1010
105,0,105,901
106,0,106,222
107,0,107,804
108,0,108,955
109,0,109,1101
110,0,110,667
111,0,111,703
112,0,112,588
113,0,113,784
114,0,114,489
115,0,115,293
116,0,116,718
117,0,117,649
118,0,118,582
119,0,119,523
120,0,120,506
121,0,121,511
122,0,122,548
123,0,123,637
124,0,124,818
125,0,125,187
126,0,126,407
127,0,127,842
128,0,128,527
129,0,129,314
130,0,130,735
131,0,131,331
132,0,132,579
133,0,133,609
134,0,134,343
135,0,135,406
136,0,136,409
137,0,137,667
138,0,138,460
139,0,139,896
140,0,140,365
141,0,141,179
142,0,142,391
143,0,143,789
144,0,144,661
145,0,145,632
146,0,146,207
147,0,147,570
148,0,148,401
149,0,149,380
150,0,150,383
151,0,151,941
152,0,152,407
153,0,153,617
154,0,154,612
155,0,155,609
156,0,156,855
157,0,157,663
158,0,158,694
159,0,159,718
160,0,160,732
161,0,161,733
162,0,162,938
163,0,163,687
164,0,164,124
165,0,165,206
166,0,166,255
167,0,167,140
168,0,168,637
169,0,169,368
170,0,170,356
171,0,171,376
172,0,172,445
173,0,173,629
174,0,174,457
175,0,175,379
176,0,176,390
177,0,177,592
178,0,178,109
179,0,179,125
180,0,180,146
181,0,181,171
182,0,182,210
183,0,183,178
184,0,184,195
185,0,185,211
186,0,186,267
187,0,187,496
188,0,188,519
189,0,189,637
190,0,190,636
191,0,191,165
192,0,192,456
193,0,193,631
194,0,194,262
195,0,195,424
196,0,196,480
197,0,197,490
198,0,198,377
199,0,199,329
200,0,200,262
201,0,201,263
202,0,202,289
203,0,203,309
204,0,204,269
205,0,205,418
206,0,206,317
207,0,207,413
208,0,208,327
209,0,209,363
210,0,210,337
211,0,211,315
212,0,212,324
213,0,213,519
214,0,214,386
215,0,215,527
216,0,216,329
217,0,217,431
218,0,218,259
219,0,219,271
220,0,220,284
221,0,221,690
222,0,222,742
223,0,223,779
224,0,224,802
225,0,225,806
226,0,226,746
227,0,227,748
228,0,228,655
229,0,229,607
230,0,230,566
231,0,231,547
232,0,232,548
233,0,233,555
234,0,234,747
235,0,235,259
236,0,236,401
237,0,237,238
238,0,238,205
239,0,239,232
240,0,240,238
241,0,241,196
242,0,242,187
243,0,243,600
244,0,244,580
245,0,245,565
246,0,246,732
247,0,247,760
248,0,248,418
249,0,249,720
250,0,250,202
251,0,251,1036
252,0,252,591
253,0,253,613
254,0,254,643
255,0,255,714
256,0,256,587
257,0,257,752
258,0,258,725
259,0,259,770
260,0,260,773
261,0,261,712
262,0,262,343
263,0,263,744
264,0,264,856
265,0,265,785
266,0,266,409
267,0,267,96
268,0,268,75
269,0,269,159
270,0,270,202
271,0,271,126
272,0,272,167
273,0,273,272
274,0,274,219
275,0,275,276
276,0,276,877
277,0,277,473
278,0,278,305
279,0,279,335
280,0,280,547
281,0,281,353
282,0,282,856
283,0,283,881
284,0,284,1089
285,0,285,727
286,0,286,690
287,0,287,306
288,0,288,553
289,0,289,256
290,0,290,216
291,0,291,255
292,0,292,229
293,0,293,933
294,0,294,290
295,0,295,807
296,0,296,859
297,0,297,1114
298,0,298,1013
299,0,299,988
300,0,300,921
301,0,301,975
302,0,302,82
303,0,303,139
304,0,304,183
305,0,305,242
306,0,306,242
307,0,307,219
308,0,308,222
309,0,309,250
310,0,310,157
311,0,311,116
312,0,312,70
313,0,313,220
314,0,314,177
315,0,315,145
316,0,316,117
317,0,317,97
318,0,318,169
319,0,319,180
320,0,320,196
321,0,321,212
322,0,322,259
323,0,323,707
324,0,324,193
325,0,325,205
326,0,326,185
327,0,327,255
