,origins,destinations,distances
0,0,0,33
1,0,1,233
2,0,2,180
3,0,3,438
4,0,4,294
5,0,5,375
6,0,6,577
7,0,7,728
8,0,8,707
9,0,9,784
10,0,10,1097
11,0,11,6
12,0,12,16
13,0,13,20
14,0,14,43
15,0,15,70
16,0,16,101
17,0,17,134
18,0,18,181
19,0,19,205
20,0,20,220
21,0,21,1039
22,0,22,603
23,0,23,622
24,0,24,653
25,0,25,721
26,0,26,600
27,0,27,751
28,0,28,726
29,0,29,767
30,0,30,772
31,0,31,717
32,0,32,337
33,0,33,753
34,0,34,862
35,0,35,791
36,0,36,408
37,0,37,82
38,0,38,63
39,0,39,141
40,0,40,180
41,0,41,110
42,0,42,148
43,0,43,264
44,0,44,240
45,0,45,298
46,0,46,873
47,0,47,481
48,0,48,311
49,0,49,341
50,0,50,539
51,0,51,372
52,0,52,848
53,0,53,873
54,0,54,1094
55,0,55,726
56,0,56,695
57,0,57,294
58,0,58,573
59,0,59,265
60,0,60,226
61,0,61,235
62,0,62,208
63,0,63,925
64,0,64,292
65,0,65,799
66,0,66,852
67,0,67,1120
68,0,68,1012
69,0,69,991
70,0,70,918
71,0,71,977
72,0,72,67
73,0,73,121
74,0,74,165
75,0,75,249
76,0,76,222
77,0,77,201
78,0,78,203
79,0,79,265
80,0,80,138
81,0,81,100
82,0,82,57
83,0,83,196
84,0,84,147
85,0,85,115
86,0,86,89
87,0,87,72
88,0,88,151
89,0,89,161
90,0,90,177
91,0,91,192
92,0,92,241
93,0,93,717
94,0,94,197
95,0,95,175
96,0,96,187
97,0,97,194
98,0,98,252
99,0,99,209
100,0,100,474
101,0,101,491
102,0,102,327
103,0,103,1123
104,0,104,1021
105,0,105,903
106,0,106,238
107,0,107,805
108,0,108,962
109,0,109,1109
110,0,110,687
111,0,111,729
112,0,112,605
113,0,113,800
114,0,114,505
115,0,115,311
116,0,116,748
117,0,117,668
118,0,118,598
119,0,119,541
120,0,120,521
121,0,121,526
122,0,122,564
123,0,123,665
124,0,124,838
125,0,125,209
126,0,126,421
127,0,127,882
128,0,128,543
129,0,129,328
130,0,130,756
131,0,131,349
132,0,132,644
133,0,133,627
134,0,134,363
135,0,135,465
136,0,136,477
137,0,137,712
138,0,138,518
139,0,139,925
140,0,140,388
141,0,141,200
142,0,142,406
143,0,143,819
144,0,144,682
145,0,145,653
146,0,146,216
147,0,147,601
148,0,148,411
149,0,149,424
150,0,150,443
151,0,151,946
152,0,152,402
153,0,153,637
154,0,154,630
155,0,155,627
156,0,156,876
157,0,157,683
158,0,158,716
159,0,159,737
160,0,160,751
161,0,161,751
162,0,162,972
163,0,163,708
164,0,164,134
165,0,165,211
166,0,166,271
167,0,167,149
168,0,168,647
169,0,169,424
170,0,170,398
171,0,171,379
172,0,172,520
173,0,173,649
174,0,174,474
175,0,175,368
176,0,176,415
177,0,177,643
178,0,178,114
179,0,179,126
180,0,180,146
181,0,181,170
182,0,182,214
183,0,183,184
184,0,184,200
185,0,185,215
186,0,186,272
187,0,187,517
188,0,188,535
189,0,189,650
190,0,190,649
191,0,191,173
192,0,192,493
193,0,193,642
194,0,194,276
195,0,195,444
196,0,196,498
197,0,197,509
198,0,198,394
199,0,199,313
200,0,200,244
201,0,201,258
202,0,202,322
203,0,203,322
204,0,204,298
205,0,205,430
206,0,206,327
207,0,207,431
208,0,208,329
209,0,209,376
210,0,210,383
211,0,211,350
212,0,212,352
213,0,213,557
214,0,214,423
215,0,215,582
216,0,216,340
217,0,217,449
218,0,218,281
219,0,219,286
220,0,220,303
221,0,221,696
222,0,222,746
223,0,223,781
224,0,224,808
225,0,225,817
226,0,226,768
227,0,227,788
228,0,228,677
229,0,229,627
230,0,230,586
231,0,231,563
232,0,232,563
233,0,233,571
234,0,234,794
235,0,235,273
236,0,236,420
237,0,237,259
238,0,238,227
239,0,239,254
240,0,240,250
241,0,241,218
242,0,242,207
243,0,243,616
244,0,244,595
245,0,245,578
246,0,246,752
247,0,247,776
248,0,248,438
249,0,249,721
250,0,250,219
251,0,251,1018
252,0,252,596
253,0,253,616
254,0,254,644
