,origins,destinations,distances
0,0,0,34
1,0,1,226
2,0,2,172
3,0,3,430
4,0,4,286
5,0,5,369
6,0,6,572
7,0,7,713
8,0,8,707
9,0,9,786
10,0,10,1097
11,0,11,7
12,0,12,12
13,0,13,16
14,0,14,35
15,0,15,60
16,0,16,91
17,0,17,125
18,0,18,176
19,0,19,197
20,0,20,212
21,0,21,1012
22,0,22,587
23,0,23,606
24,0,24,638
25,0,25,703
26,0,26,584
27,0,27,742
28,0,28,714
29,0,29,757
30,0,30,759
31,0,31,699
32,0,32,328
33,0,33,734
34,0,34,830
35,0,35,769
36,0,36,401
37,0,37,84
38,0,38,62
39,0,39,144
40,0,40,185
41,0,41,112
42,0,42,151
43,0,43,255
44,0,44,232
45,0,45,292
46,0,46,861
47,0,47,472
48,0,48,308
49,0,49,338
50,0,50,530
51,0,51,366
52,0,52,845
53,0,53,867
54,0,54,1074
55,0,55,725
56,0,56,683
57,0,57,291
58,0,58,528
59,0,59,260
60,0,60,220
61,0,61,236
62,0,62,211
63,0,63,919
64,0,64,290
65,0,65,798
66,0,66,850
67,0,67,1115
68,0,68,999
69,0,69,987
70,0,70,905
71,0,71,957
72,0,72,68
73,0,73,123
74,0,74,167
75,0,75,243
76,0,76,224
77,0,77,199
78,0,78,204
79,0,79,260
80,0,80,140
81,0,81,100
82,0,82,56
83,0,83,189
84,0,84,137
85,0,85,107
86,0,86,82
87,0,87,67
88,0,88,148
89,0,89,160
90,0,90,173
91,0,91,188
92,0,92,243
93,0,93,671
94,0,94,188
95,0,95,175
96,0,96,185
97,0,97,186
98,0,98,249
99,0,99,203
100,0,100,464
101,0,101,483
102,0,102,322
103,0,103,1110
104,0,104,1012
105,0,105,901
106,0,106,227
107,0,107,806
108,0,108,960
109,0,109,1106
110,0,110,672
111,0,111,709
112,0,112,592
113,0,113,786
114,0,114,496
115,0,115,307
116,0,116,723
117,0,117,652
118,0,118,588
119,0,119,529
120,0,120,509
121,0,121,514
122,0,122,556
123,0,123,645
124,0,124,820
125,0,125,202
126,0,126,414
127,0,127,845
128,0,128,533
129,0,129,322
130,0,130,738
131,0,131,342
132,0,132,596
133,0,133,614
134,0,134,357
135,0,135,435
136,0,136,443
137,0,137,677
138,0,138,490
139,0,139,897
140,0,140,376
141,0,141,192
142,0,142,398
143,0,143,794
144,0,144,668
145,0,145,637
146,0,146,215
147,0,147,581
148,0,148,404
149,0,149,404
150,0,150,414
151,0,151,947
152,0,152,402
153,0,153,622
154,0,154,615
155,0,155,611
156,0,156,857
157,0,157,669
158,0,158,701
159,0,159,723
160,0,160,737
161,0,161,737
162,0,162,940
163,0,163,693
164,0,164,128
165,0,165,211
166,0,166,267
167,0,167,146
168,0,168,643
169,0,169,398
170,0,170,378
171,0,171,376
172,0,172,479
173,0,173,634
174,0,174,467
175,0,175,369
176,0,176,404
177,0,177,606
178,0,178,111
179,0,179,123
180,0,180,138
181,0,181,160
182,0,182,204
183,0,183,186
184,0,184,202
185,0,185,218
186,0,186,274
187,0,187,508
188,0,188,528
189,0,189,641
190,0,190,639
191,0,191,175
192,0,192,476
193,0,193,634
194,0,194,266
195,0,195,438
196,0,196,490
197,0,197,503
198,0,198,387
199,0,199,314
200,0,200,241
201,0,201,253
202,0,202,308
203,0,203,316
204,0,204,283
205,0,205,426
206,0,206,325
207,0,207,426
208,0,208,324
209,0,209,371
210,0,210,361
211,0,211,333
212,0,212,341
213,0,213,534
214,0,214,405
215,0,215,550
216,0,216,337
217,0,217,438
218,0,218,274
219,0,219,282
220,0,220,300
221,0,221,689
222,0,222,740
223,0,223,775
224,0,224,800
225,0,225,806
226,0,226,750
