,origins,destinations,distances
0,0,0,15
1,0,1,215
2,0,2,162
3,0,3,420
4,0,4,276
5,0,5,357
6,0,6,559
7,0,7,711
8,0,8,689
9,0,9,766
10,0,10,1079
11,0,11,14
12,0,12,33
13,0,13,38
14,0,14,61
15,0,15,88
16,0,16,119
17,0,17,152
18,0,18,199
19,0,19,187
20,0,20,201
21,0,21,1022
22,0,22,585
23,0,23,605
24,0,24,635
25,0,25,704
26,0,26,582
27,0,27,733
28,0,28,708
29,0,29,750
30,0,30,755
31,0,31,701
32,0,32,349
33,0,33,736
34,0,34,847
35,0,35,775
36,0,36,392
37,0,37,70
38,0,38,65
39,0,39,134
40,0,40,176
41,0,41,110
42,0,42,148
43,0,43,266
44,0,44,222
45,0,45,279
46,0,46,856
47,0,47,463
48,0,48,294
49,0,49,323
50,0,50,526
51,0,51,354
52,0,52,830
53,0,53,855
54,0,54,1077
55,0,55,708
56,0,56,677
57,0,57,292
58,0,58,568
59,0,59,248
60,0,60,207
61,0,61,233
62,0,62,207
63,0,63,907
64,0,64,275
65,0,65,781
66,0,66,834
67,0,67,1102
68,0,68,995
69,0,69,972
70,0,70,901
71,0,71,960
72,0,72,63
73,0,73,117
74,0,74,162
75,0,75,231
76,0,76,221
77,0,77,201
78,0,78,201
79,0,79,247
80,0,80,137
81,0,81,100
82,0,82,61
83,0,83,211
84,0,84,161
85,0,85,128
86,0,86,100
87,0,87,81
88,0,88,152
89,0,89,162
90,0,90,180
91,0,91,196
92,0,92,232
93,0,93,705
94,0,94,179
95,0,95,175
96,0,96,187
97,0,97,176
98,0,98,235
99,0,99,191
100,0,100,456
101,0,101,474
102,0,102,310
103,0,103,1105
104,0,104,1003
105,0,105,885
106,0,106,244
107,0,107,787
108,0,108,944
109,0,109,1091
110,0,110,670
111,0,111,713
112,0,112,586
113,0,113,783
114,0,114,487
115,0,115,293
116,0,116,734
117,0,117,653
118,0,118,582
119,0,119,524
120,0,120,503
121,0,121,508
122,0,122,546
123,0,123,652
124,0,124,822
125,0,125,191
126,0,126,403
127,0,127,867
128,0,128,524
129,0,129,311
130,0,130,739
131,0,131,331
132,0,132,635
133,0,133,609
134,0,134,344
135,0,135,466
136,0,136,480
137,0,137,700
138,0,138,516
139,0,139,908
140,0,140,401
141,0,141,181
142,0,142,388
143,0,143,804
144,0,144,665
145,0,145,635
146,0,146,217
147,0,147,590
148,0,148,427
149,0,149,434
150,0,150,450
151,0,151,928
152,0,152,420
153,0,153,618
154,0,154,611
155,0,155,609
156,0,156,859
157,0,157,665
158,0,158,697
159,0,159,719
160,0,160,733
161,0,161,734
162,0,162,956
163,0,163,690
164,0,164,116
165,0,165,199
166,0,166,253
167,0,167,132
168,0,168,629
169,0,169,429
170,0,170,407
171,0,171,395
172,0,172,519
173,0,173,631
174,0,174,456
175,0,175,386
176,0,176,428
177,0,177,633
178,0,178,117
179,0,179,131
180,0,180,152
181,0,181,178
182,0,182,225
183,0,183,183
184,0,184,198
185,0,185,212
186,0,186,266
187,0,187,507
188,0,188,517
189,0,189,631
190,0,190,631
191,0,191,171
192,0,192,487
193,0,193,623
194,0,194,287
195,0,195,426
196,0,196,480
197,0,197,491
198,0,198,375
199,0,199,331
200,0,200,262
201,0,201,273
202,0,202,324
203,0,203,307
204,0,204,304
205,0,205,417
206,0,206,315
207,0,207,422
208,0,208,344
209,0,209,358
210,0,210,386
211,0,211,358
212,0,212,350
213,0,213,549
214,0,214,421
215,0,215,575
216,0,216,333
217,0,217,430
218,0,218,263
219,0,219,269
220,0,220,285
221,0,221,678
222,0,222,728
223,0,223,763
224,0,224,791
225,0,225,800
226,0,226,752
227,0,227,775
228,0,228,660
229,0,229,610
230,0,230,568
231,0,231,545
232,0,232,545
233,0,233,553
234,0,234,780
235,0,235,256
236,0,236,402
237,0,237,241
238,0,238,209
239,0,239,235
240,0,240,232
241,0,241,200
242,0,242,188
243,0,243,597
244,0,244,577
245,0,245,559
246,0,246,734
247,0,247,758
248,0,248,421
249,0,249,708
250,0,250,202
251,0,251,1005
252,0,252,581
253,0,253,602
254,0,254,630
255,0,255,697
256,0,256,579
257,0,257,730
258,0,258,705
259,0,259,747
260,0,260,751
261,0,261,693
262,0,262,340
263,0,263,730
264,0,264,825
265,0,265,765
266,0,266,387
267,0,267,69
268,0,268,59
269,0,269,127
270,0,270,166
271,0,271,101
272,0,272,137
273,0,273,251
274,0,274,224
275,0,275,281
276,0,276,852
277,0,277,461
278,0,278,295
279,0,279,324
280,0,280,514
281,0,281,356
282,0,282,831
283,0,283,854
284,0,284,1065
285,0,285,709
286,0,286,676
287,0,287,275
288,0,288,526
289,0,289,249
290,0,290,209
291,0,291,216
292,0,292,192
293,0,293,905
294,0,294,276
295,0,295,783
296,0,296,835
297,0,297,1097
298,0,298,989
299,0,299,971
300,0,300,895
301,0,301,949
302,0,302,59
303,0,303,110
304,0,304,151
305,0,305,232
306,0,306,203
307,0,307,187
308,0,308,185
309,0,309,250
310,0,310,124
311,0,311,91
312,0,312,55
313,0,313,209
314,0,314,159
315,0,315,127
316,0,316,98
317,0,317,77
318,0,318,141
319,0,319,151
320,0,320,167
321,0,321,186
322,0,322,224
323,0,323,670
324,0,324,163
325,0,325,173
326,0,326,176
327,0,327,235
328,0,328,192
329,0,329,453
330,0,330,468
331,0,331,309
332,0,332,1098
333,0,333,999
334,0,334,888
335,0,335,232
336,0,336,789
337,0,337,942
338,0,338,1087
339,0,339,664
340,0,340,700
341,0,341,586
342,0,342,778
343,0,343,487
344,0,344,296
345,0,345,716
346,0,346,643
347,0,347,572
348,0,348,517
349,0,349,500
350,0,350,504
351,0,351,546
352,0,352,634
353,0,353,814
354,0,354,192
355,0,355,402
356,0,356,839
357,0,357,523
358,0,358,308
359,0,359,731
360,0,360,333
361,0,361,595
362,0,362,608
363,0,363,347
364,0,364,436
365,0,365,449
366,0,366,671
367,0,367,482
368,0,368,892
369,0,369,391
370,0,370,182
371,0,371,386
372,0,372,788
373,0,373,661
374,0,374,631
375,0,375,203
376,0,376,568
377,0,377,421
378,0,378,419
379,0,379,427
380,0,380,614
381,0,381,611
382,0,382,605
383,0,383,848
384,0,384,662
385,0,385,695
386,0,386,716
387,0,387,728
388,0,388,729
389,0,389,934
390,0,390,685
391,0,391,194
392,0,392,256
393,0,393,133
394,0,394,406
395,0,395,391
396,0,396,391
397,0,397,480
398,0,398,628
399,0,399,457
400,0,400,419
401,0,401,600
402,0,402,110
403,0,403,124
404,0,404,145
405,0,405,172
406,0,406,219
407,0,407,168
408,0,408,183
409,0,409,197
410,0,410,252
411,0,411,488
412,0,412,519
413,0,413,631
414,0,414,631
415,0,415,155
416,0,416,461
417,0,417,623
418,0,418,280
419,0,419,482
420,0,420,376
421,0,421,271
422,0,422,310
423,0,423,302
424,0,424,293
425,0,425,406
426,0,426,308
427,0,427,406
428,0,428,339
429,0,429,358
430,0,430,367
431,0,431,342
432,0,432,333
433,0,433,523
434,0,434,397
435,0,435,542
436,0,436,319
437,0,437,429
438,0,438,267
439,0,439,269
440,0,440,289
441,0,441,678
442,0,442,728
443,0,443,763
444,0,444,789
445,0,445,796
446,0,446,743
447,0,447,749
448,0,448,652
449,0,449,602
450,0,450,563
451,0,451,543
452,0,452,543
453,0,453,553
454,0,454,749
455,0,455,257
456,0,456,402
457,0,457,246
458,0,458,211
459,0,459,239
460,0,460,233
461,0,461,203
462,0,462,191
463,0,463,597
464,0,464,574
465,0,465,561
466,0,466,730
467,0,467,753
468,1,0,180
469,1,1,20
470,1,2,33
471,1,3,228
472,1,4,81
473,1,5,162
474,1,6,364
475,1,7,565
476,1,8,494
477,1,9,571
478,1,10,884
479,1,11,209
480,1,12,228
481,1,13,233
482,1,14,256
483,1,15,283
484,1,16,314
485,1,17,347
486,1,18,394
487,1,19,8
488,1,20,51
489,1,21,878
490,1,22,418
491,1,23,448
492,1,24,488
493,1,25,564
494,1,26,406
495,1,27,566
496,1,28,534
497,1,29,591
498,1,30,603
499,1,31,575
500,1,32,520
501,1,33,591
502,1,34,738
503,1,35,652
504,1,36,293
505,1,37,185
506,1,38,235
507,1,39,231
508,1,40,274
509,1,41,254
510,1,42,275
511,1,43,385
512,1,44,51
513,1,45,96
514,1,46,711
515,1,47,293
516,1,48,180
517,1,49,195
518,1,50,456
519,1,51,164
520,1,52,663
521,1,53,700
522,1,54,919
523,1,55,518
524,1,56,497
525,1,57,376
526,1,58,599
527,1,59,137
528,1,60,89
529,1,61,334
530,1,62,314
531,1,63,752
532,1,64,177
533,1,65,602
534,1,66,655
535,1,67,920
536,1,68,838
537,1,69,791
538,1,70,757
539,1,71,816
540,1,72,214
541,1,73,243
542,1,74,276
543,1,75,120
544,1,76,326
545,1,77,320
546,1,78,307
547,1,79,109
548,1,80,265
549,1,81,250
550,1,82,237
551,1,83,401
552,1,84,349
553,1,85,314
554,1,86,283
555,1,87,260
556,1,88,286
557,1,89,297
558,1,90,317
559,1,91,338
560,1,92,267
561,1,93,648
562,1,94,16
563,1,95,296
564,1,96,307
565,1,97,77
566,1,98,156
567,1,99,81
568,1,100,306
569,1,101,358
570,1,102,197
571,1,103,935
572,1,104,834
573,1,105,718
574,1,106,390
575,1,107,597
576,1,108,753
577,1,109,900
578,1,110,530
579,1,111,604
580,1,112,405
581,1,113,642
582,1,114,306
583,1,115,155
584,1,116,640
585,1,117,547
586,1,118,471
587,1,119,388
588,1,120,344
589,1,121,333
590,1,122,353
591,1,123,589
592,1,124,686
593,1,125,28
594,1,126,241
595,1,127,757
596,1,128,341
597,1,129,200
598,1,130,597
599,1,131,179
600,1,132,618
601,1,133,427
602,1,134,169
603,1,135,559
604,1,136,590
605,1,137,643
606,1,138,574
607,1,139,779
608,1,140,576
609,1,141,26
610,1,142,252
611,1,143,689
612,1,144,512
613,1,145,475
614,1,146,336
615,1,147,562
616,1,148,618
617,1,149,598
618,1,150,593
619,1,151,733
620,1,152,615
621,1,153,450
622,1,154,435
623,1,155,428
624,1,156,727
625,1,157,487
626,1,158,525
627,1,159,553
628,1,160,575
629,1,161,582
630,1,162,826
631,1,163,542
632,1,164,79
633,1,165,205
634,1,166,137
635,1,167,115
636,1,168,434
637,1,169,556
638,1,170,560
639,1,171,585
640,1,172,593
641,1,173,449
642,1,174,269
643,1,175,581
644,1,176,609
645,1,177,613
646,1,178,273
647,1,179,288
648,1,180,314
649,1,181,346
650,1,182,396
651,1,183,296
652,1,184,303
653,1,185,309
654,1,186,326
655,1,187,487
656,1,188,328
657,1,189,443
658,1,190,447
659,1,191,284
660,1,192,521
661,1,193,431
662,1,194,458
663,1,195,231
664,1,196,288
665,1,197,296
666,1,198,206
667,1,199,526
668,1,200,457
669,1,201,463
670,1,202,437
671,1,203,239
672,1,204,450
673,1,205,367
674,1,206,294
675,1,207,420
676,1,208,534
677,1,209,207
678,1,210,502
679,1,211,506
680,1,212,425
681,1,213,554
682,1,214,488
683,1,215,593
684,1,216,359
685,1,217,253
686,1,218,129
687,1,219,161
688,1,220,125
689,1,221,493
690,1,222,552
691,1,223,597
692,1,224,633
693,1,225,651
694,1,226,618
695,1,227,689
696,1,228,534
697,1,229,477
698,1,230,420
699,1,231,381
700,1,232,369
701,1,233,370
702,1,234,693
703,1,235,156
704,1,236,218
705,1,237,90
706,1,238,54
707,1,239,88
708,1,240,139
709,1,241,44
710,1,242,41
711,1,243,413
712,1,244,389
713,1,245,370
714,1,246,586
715,1,247,613
716,1,248,227
717,1,249,550
718,1,250,45
719,1,251,849
720,1,252,405
721,1,253,435
722,1,254,472
723,1,255,545
724,1,256,395
725,1,257,555
726,1,258,523
727,1,259,580
728,1,260,589
729,1,261,554
730,1,262,508
731,1,263,574
732,1,264,700
733,1,265,628
734,1,266,273
735,1,267,177
736,1,268,229
737,1,269,216
738,1,270,257
739,1,271,242
740,1,272,260
741,1,273,365
742,1,274,50
743,1,275,94
744,1,276,696
745,1,277,282
746,1,278,168
747,1,279,184
748,1,280,428
749,1,281,164
750,1,282,657
751,1,283,689
752,1,284,899
753,1,285,516
754,1,286,490
755,1,287,350
756,1,288,545
757,1,289,124
758,1,290,79
759,1,291,312
760,1,292,292
761,1,293,741
762,1,294,163
763,1,295,598
764,1,296,650
765,1,297,910
766,1,298,823
767,1,299,784
768,1,300,740
769,1,301,794
770,1,302,209
771,1,303,233
772,1,304,259
773,1,305,109
774,1,306,302
775,1,307,301
776,1,308,286
777,1,309,104
778,1,310,249
779,1,311,239
780,1,312,232
781,1,313,397
782,1,314,345
783,1,315,310
784,1,316,279
785,1,317,257
786,1,318,271
787,1,319,283
788,1,320,301
789,1,321,324
790,1,322,246
791,1,323,595
792,1,324,281
793,1,325,289
794,1,326,68
795,1,327,141
796,1,328,71
797,1,329,292
798,1,330,337
799,1,331,181
800,1,332,921
801,1,333,822
802,1,334,713
803,1,335,374
804,1,336,596
805,1,337,749
806,1,338,894
807,1,339,512
808,1,340,577
