,origins,destinations,distances
0,0,0,15
1,0,1,199
2,0,2,145
3,0,3,409
4,0,4,260
5,0,5,344
6,0,6,550
7,0,7,707
8,0,8,692
9,0,9,772
10,0,10,1081
11,0,11,33
12,0,12,52
13,0,13,56
14,0,14,77
15,0,15,102
16,0,16,134
17,0,17,165
18,0,18,208
19,0,19,171
20,0,20,189
21,0,21,1012
22,0,22,578
23,0,23,598
24,0,24,629
25,0,25,698
26,0,26,574
27,0,27,734
28,0,28,707
29,0,29,752
30,0,30,757
31,0,31,694
32,0,32,351
33,0,33,730
34,0,34,832
35,0,35,767
36,0,36,383
37,0,37,78
38,0,38,82
39,0,39,141
40,0,40,183
41,0,41,122
42,0,42,156
43,0,43,269
44,0,44,208
45,0,45,267
46,0,46,858
47,0,47,456
48,0,48,287
49,0,49,316
50,0,50,517
51,0,51,343
52,0,52,838
53,0,53,862
54,0,54,1072
55,0,55,713
56,0,56,676
57,0,57,290
58,0,58,538
59,0,59,237
60,0,60,197
61,0,61,235
62,0,62,210
63,0,63,913
64,0,64,269
65,0,65,789
66,0,66,841
67,0,67,1104
68,0,68,995
69,0,69,975
70,0,70,901
71,0,71,956
72,0,72,76
73,0,73,129
74,0,74,169
75,0,75,221
76,0,76,223
77,0,77,205
78,0,78,204
79,0,79,237
80,0,80,145
81,0,81,112
82,0,82,78
83,0,83,223
84,0,84,178
85,0,85,147
86,0,86,118
87,0,87,97
88,0,88,160
89,0,89,170
90,0,90,188
91,0,91,207
92,0,92,231
93,0,93,679
94,0,94,163
95,0,95,181
96,0,96,193
97,0,97,165
98,0,98,227
99,0,99,180
100,0,100,448
101,0,101,466
102,0,102,300
103,0,103,1102
104,0,104,1005
105,0,105,894
106,0,106,251
107,0,107,794
108,0,108,945
109,0,109,1092
110,0,110,664
111,0,111,703
112,0,112,578
113,0,113,782
114,0,114,478
115,0,115,286
116,0,116,721
117,0,117,644
118,0,118,575
119,0,119,514
120,0,120,496
121,0,121,499
122,0,122,537
123,0,123,639
124,0,124,819
125,0,125,178
126,0,126,394
127,0,127,848
128,0,128,516
129,0,129,302
130,0,130,735
131,0,131,322
132,0,132,606
133,0,133,601
134,0,134,335
135,0,135,446
136,0,136,458
137,0,137,681
138,0,138,493
139,0,139,898
140,0,140,398
141,0,141,167
142,0,142,379
143,0,143,792
144,0,144,659
145,0,145,629
146,0,146,221
147,0,147,574
148,0,148,422
149,0,149,423
150,0,150,431
151,0,151,929
152,0,152,418
153,0,153,611
154,0,154,604
155,0,155,601
156,0,156,855
157,0,157,659
158,0,158,693
159,0,159,716
160,0,160,731
161,0,161,732
162,0,162,943
163,0,163,685
164,0,164,101
165,0,165,197
166,0,166,244
167,0,167,126
168,0,168,625
169,0,169,415
170,0,170,396
171,0,171,397
172,0,172,489
173,0,173,624
174,0,174,447
175,0,175,388
176,0,176,422
177,0,177,608
178,0,178,129
179,0,179,143
180,0,180,166
181,0,181,192
182,0,182,234
183,0,183,188
184,0,184,203
185,0,185,215
186,0,186,266
187,0,187,493
188,0,188,509
189,0,189,627
190,0,190,627
191,0,191,174
192,0,192,470
193,0,193,620
194,0,194,293
195,0,195,414
196,0,196,469
197,0,197,480
198,0,198,366
199,0,199,335
200,0,200,267
201,0,201,281
202,0,202,325
203,0,203,300
204,0,204,308
205,0,205,409
206,0,206,311
207,0,207,414
208,0,208,347
209,0,209,350
210,0,210,378
211,0,211,356
212,0,212,345
213,0,213,530
214,0,214,408
215,0,215,551
216,0,216,328
217,0,217,419
218,0,218,254
219,0,219,262
220,0,220,276
221,0,221,679
222,0,222,731
223,0,223,768
224,0,224,794
225,0,225,801
226,0,226,746
227,0,227,757
228,0,228,653
229,0,229,602
230,0,230,560
231,0,231,540
232,0,232,538
233,0,233,545
234,0,234,759
235,0,235,248
236,0,236,391
237,0,237,232
238,0,238,195
239,0,239,224
240,0,240,224
241,0,241,186
242,0,242,177
243,0,243,589
244,0,244,568
245,0,245,552
246,0,246,731
247,0,247,758
248,0,248,404
249,0,249,696
250,0,250,182
251,0,251,1006
252,0,252,568
253,0,253,590
254,0,254,618
255,0,255,686
256,0,256,567
257,0,257,730
258,0,258,703
259,0,259,744
260,0,260,748
261,0,261,681
262,0,262,339
263,0,263,720
264,0,264,822
265,0,265,756
266,0,266,368
267,0,267,49
268,0,268,62
269,0,269,113
270,0,270,153
271,0,271,97
272,0,272,131
273,0,273,246
274,0,274,203
275,0,275,261
276,0,276,850
277,0,277,445
278,0,278,272
279,0,279,303
280,0,280,498
281,0,281,339
282,0,282,833
283,0,283,855
284,0,284,1064
285,0,285,712
286,0,286,670
287,0,287,265
288,0,288,521
289,0,289,224
290,0,290,187
