,origins,destinations,distances
0,0,0,22
1,0,1,228
2,0,2,166
3,0,3,435
4,0,4,290
5,0,5,373
6,0,6,573
7,0,7,707
8,0,8,718
9,0,9,801
10,0,10,1094
11,0,11,15
12,0,12,33
13,0,13,40
14,0,14,60
15,0,15,84
16,0,16,112
17,0,17,144
18,0,18,190
19,0,19,197
20,0,20,211
21,0,21,1004
22,0,22,583
23,0,23,603
24,0,24,633
25,0,25,697
26,0,26,580
27,0,27,742
28,0,28,719
29,0,29,759
30,0,30,761
31,0,31,693
32,0,32,337
33,0,33,730
34,0,34,820
35,0,35,762
36,0,36,390
37,0,37,79
38,0,38,69
39,0,39,137
40,0,40,177
41,0,41,113
42,0,42,147
43,0,43,263
44,0,44,235
45,0,45,293
46,0,46,862
47,0,47,467
48,0,48,301
49,0,49,330
50,0,50,515
51,0,51,369
52,0,52,854
53,0,53,870
54,0,54,1065
55,0,55,742
56,0,56,687
57,0,57,285
58,0,58,529
59,0,59,253
60,0,60,215
61,0,61,227
62,0,62,202
63,0,63,923
64,0,64,279
65,0,65,814
66,0,66,866
67,0,67,1110
68,0,68,996
69,0,69,991
70,0,70,903
71,0,71,951
72,0,72,69
73,0,73,122
74,0,74,162
75,0,75,237
76,0,76,215
77,0,77,198
78,0,78,197
79,0,79,256
80,0,80,137
81,0,81,101
82,0,82,66
83,0,83,205
84,0,84,159
85,0,85,129
86,0,86,101
87,0,87,82
88,0,88,152
89,0,89,161
90,0,90,179
91,0,91,198
92,0,92,229
93,0,93,664
94,0,94,187
95,0,95,174
96,0,96,184
97,0,97,183
98,0,98,239
99,0,99,198
100,0,100,455
101,0,101,471
102,0,102,313
103,0,103,1104
104,0,104,1012
105,0,105,909
106,0,106,240
107,0,107,823
108,0,108,964
109,0,109,1104
110,0,110,664
111,0,111,699
112,0,112,589
113,0,113,782
114,0,114,494
115,0,115,305
116,0,116,715
117,0,117,643
118,0,118,577
119,0,119,519
120,0,120,504
121,0,121,511
122,0,122,559
123,0,123,632
124,0,124,817
125,0,125,203
126,0,126,407
127,0,127,831
128,0,128,530
129,0,129,311
130,0,130,732
131,0,131,340
132,0,132,594
133,0,133,612
134,0,134,358
135,0,135,442
136,0,136,457
137,0,137,669
138,0,138,486
139,0,139,889
140,0,140,384
141,0,141,191
142,0,142,387
143,0,143,787
144,0,144,661
145,0,145,634
146,0,146,214
147,0,147,567
148,0,148,412
149,0,149,418
150,0,150,430
151,0,151,950
152,0,152,405
153,0,153,617
154,0,154,610
155,0,155,607
156,0,156,852
157,0,157,665
158,0,158,697
159,0,159,718
160,0,160,733
161,0,161,731
162,0,162,928
163,0,163,687
164,0,164,120
165,0,165,200
166,0,166,262
167,0,167,140
168,0,168,648
169,0,169,411
170,0,170,391
171,0,171,381
172,0,172,487
173,0,173,632
174,0,174,468
175,0,175,370
176,0,176,414
177,0,177,600
178,0,178,118
179,0,179,132
180,0,180,153
181,0,181,176
182,0,182,219
183,0,183,180
184,0,184,195
185,0,185,209
186,0,186,261
187,0,187,489
188,0,188,528
189,0,189,643
190,0,190,639
191,0,191,168
192,0,192,464
193,0,193,641
194,0,194,279
195,0,195,441
196,0,196,495
197,0,197,505
198,0,198,385
199,0,199,316
200,0,200,248
201,0,201,263
202,0,202,318
203,0,203,306
204,0,204,297
205,0,205,409
206,0,206,311
207,0,207,409
208,0,208,330
209,0,209,364
210,0,210,373
211,0,211,345
212,0,212,339
213,0,213,522
214,0,214,403
215,0,215,543
216,0,216,322
217,0,217,437
218,0,218,273
219,0,219,276
220,0,220,301
221,0,221,698
222,0,222,748
223,0,223,783
224,0,224,803
225,0,225,806
226,0,226,743
227,0,227,746
228,0,228,654
229,0,229,606
230,0,230,565
231,0,231,546
232,0,232,548
233,0,233,556
234,0,234,742
235,0,235,263
236,0,236,414
237,0,237,255
238,0,238,221
239,0,239,247
240,0,240,238
241,0,241,211
242,0,242,200
243,0,243,602
244,0,244,581
245,0,245,570
246,0,246,731
247,0,247,758
248,0,248,434
249,0,249,708
250,0,250,206
251,0,251,1008
252,0,252,582
253,0,253,601
254,0,254,631
255,0,255,698
256,0,256,581
257,0,257,746
258,0,258,722
259,0,259,764
260,0,260,763
261,0,261,690
262,0,262,327
263,0,263,731
264,0,264,825
265,0,265,764
266,0,266,382
267,0,267,58
268,0,268,50
269,0,269,113
270,0,270,154
271,0,271,91
272,0,272,128
273,0,273,243
274,0,274,233
275,0,275,292
276,0,276,868
277,0,277,464
278,0,278,292
279,0,279,322
280,0,280,507
281,0,281,368
282,0,282,861
283,0,283,878
284,0,284,1071
285,0,285,742
286,0,286,689
287,0,287,266
288,0,288,528
289,0,289,244
290,0,290,208
291,0,291,206
292,0,292,182
293,0,293,929
294,0,294,270
295,0,295,819
296,0,296,870
297,0,297,1112
298,0,298,1003
299,0,299,995
300,0,300,909
301,0,301,956
302,0,302,46
303,0,303,98
304,0,304,140
305,0,305,225
306,0,306,193
307,0,307,178
308,0,308,176
309,0,309,252
310,0,310,117
311,0,311,82
312,0,312,49
313,0,313,197
314,0,314,150
315,0,315,118
316,0,316,90
317,0,317,69
318,0,318,132
319,0,319,142
