,origins,destinations,distances
0,0,0,14
1,0,1,211
2,0,2,158
3,0,3,415
4,0,4,272
5,0,5,354
6,0,6,554
7,0,7,705
8,0,8,678
9,0,9,755
10,0,10,1074
11,0,11,15
12,0,12,34
13,0,13,39
14,0,14,63
15,0,15,89
16,0,16,122
17,0,17,155
18,0,18,201
19,0,19,185
20,0,20,197
21,0,21,1010
22,0,22,578
23,0,23,599
24,0,24,628
25,0,25,697
26,0,26,575
27,0,27,723
28,0,28,699
29,0,29,741
30,0,30,747
31,0,31,694
32,0,32,350
33,0,33,727
34,0,34,835
35,0,35,766
36,0,36,387
37,0,37,72
38,0,38,67
39,0,39,133
40,0,40,175
41,0,41,109
42,0,42,146
43,0,43,263
44,0,44,217
45,0,45,275
46,0,46,844
47,0,47,459
48,0,48,293
49,0,49,322
50,0,50,518
51,0,51,349
52,0,52,816
53,0,53,842
54,0,54,1065
55,0,55,695
56,0,56,670
57,0,57,288
58,0,58,557
59,0,59,244
60,0,60,206
61,0,61,227
62,0,62,202
63,0,63,895
64,0,64,275
65,0,65,768
66,0,66,820
67,0,67,1093
68,0,68,983
69,0,69,961
70,0,70,889
71,0,71,948
72,0,72,64
73,0,73,118
74,0,74,161
75,0,75,227
76,0,76,214
77,0,77,197
78,0,78,195
79,0,79,244
80,0,80,134
81,0,81,99
82,0,82,63
83,0,83,213
84,0,84,164
85,0,85,131
86,0,86,102
87,0,87,82
88,0,88,149
89,0,89,159
90,0,90,177
91,0,91,196
92,0,92,229
93,0,93,690
94,0,94,175
95,0,95,171
96,0,96,183
97,0,97,171
98,0,98,235
99,0,99,188
100,0,100,451
101,0,101,469
102,0,102,307
103,0,103,1093
104,0,104,990
105,0,105,870
106,0,106,244
107,0,107,774
108,0,108,936
109,0,109,1082
110,0,110,664
111,0,111,706
112,0,112,581
113,0,113,775
114,0,114,482
115,0,115,293
116,0,116,724
117,0,117,646
118,0,118,577
119,0,119,515
120,0,120,499
121,0,121,504
122,0,122,540
123,0,123,644
124,0,124,810
125,0,125,188
126,0,126,402
127,0,127,853
128,0,128,520
129,0,129,308
130,0,130,730
131,0,131,329
132,0,132,621
133,0,133,603
134,0,134,341
135,0,135,458
136,0,136,476
137,0,137,688
138,0,138,508
139,0,139,898
140,0,140,402
141,0,141,178
142,0,142,384
143,0,143,794
144,0,144,658
145,0,145,630
146,0,146,213
147,0,147,582
148,0,148,431
149,0,149,434
150,0,150,447
151,0,151,920
152,0,152,425
153,0,153,613
154,0,154,606
155,0,155,602
156,0,156,848
157,0,157,656
158,0,158,688
159,0,159,708
160,0,160,724
161,0,161,724
162,0,162,942
163,0,163,683
164,0,164,114
165,0,165,197
166,0,166,251
167,0,167,132
168,0,168,620
169,0,169,425
170,0,170,405
171,0,171,399
172,0,172,508
173,0,173,623
174,0,174,453
175,0,175,389
176,0,176,431
177,0,177,621
178,0,178,115
179,0,179,131
180,0,180,152
181,0,181,181
182,0,182,226
183,0,183,178
184,0,184,193
185,0,185,207
186,0,186,262
187,0,187,499
188,0,188,515
189,0,189,624
190,0,190,626
191,0,191,166
192,0,192,478
193,0,193,615
194,0,194,288
195,0,195,423
196,0,196,476
197,0,197,486
198,0,198,373
199,0,199,333
200,0,200,262
201,0,201,276
202,0,202,325
203,0,203,304
204,0,204,303
205,0,205,411
206,0,206,310
207,0,207,415
208,0,208,346
209,0,209,356
210,0,210,384
211,0,211,356
212,0,212,345
213,0,213,538
214,0,214,414
215,0,215,564
216,0,216,326
217,0,217,425
218,0,218,258
219,0,219,268
220,0,220,283
221,0,221,669
222,0,222,718
223,0,223,754
224,0,224,780
225,0,225,790
226,0,226,743
227,0,227,764
228,0,228,653
229,0,229,603
230,0,230,561
231,0,231,542
232,0,232,539
233,0,233,546
234,0,234,766
235,0,235,256
236,0,236,397
237,0,237,238
238,0,238,204
239,0,239,233
240,0,240,230
241,0,241,196
242,0,242,185
243,0,243,591
244,0,244,570
245,0,245,555
246,0,246,727
247,0,247,751
248,0,248,415
249,0,249,704
250,0,250,197
251,0,251,1009
252,0,252,580
253,0,253,599
254,0,254,627
255,0,255,695
256,0,256,575
257,0,257,725
258,0,258,700
259,0,259,744
260,0,260,748
261,0,261,693
262,0,262,347
263,0,263,726
264,0,264,832
265,0,265,764
266,0,266,384
267,0,267,66
268,0,268,59
269,0,269,126
270,0,270,166
271,0,271,102
272,0,272,137
273,0,273,255
274,0,274,217
275,0,275,276
276,0,276,848
277,0,277,458
278,0,278,292
279,0,279,322
280,0,280,513
281,0,281,350
282,0,282,821
283,0,283,847
284,0,284,1066
285,0,285,697
286,0,286,671
287,0,287,276
288,0,288,542
289,0,289,243
290,0,290,204
291,0,291,216
292,0,292,192
293,0,293,901
294,0,294,272
295,0,295,771
296,0,296,825
297,0,297,1094
298,0,298,986
299,0,299,964
300,0,300,893
301,0,301,949
302,0,302,56
303,0,303,109
304,0,304,151
305,0,305,226
306,0,306,203
307,0,307,189
308,0,308,186
309,0,309,244
310,0,310,125
311,0,311,91
312,0,312,57
313,0,313,212
314,0,314,163
315,0,315,129
316,0,316,99
317,0,317,79
318,0,318,142
319,0,319,152
320,0,320,170
321,0,321,189
322,0,322,223
323,0,323,680
324,0,324,162
325,0,325,174
326,0,326,171
327,0,327,232
328,0,328,188
329,0,329,449
330,0,330,465
331,0,331,304
332,0,332,1096
333,0,333,993
334,0,334,877
335,0,335,237
336,0,336,776
337,0,337,935
338,0,338,1084
339,0,339,663
340,0,340,702
341,0,341,581
342,0,342,776
343,0,343,481
344,0,344,291
345,0,345,718
346,0,346,641
347,0,347,573
348,0,348,513
349,0,349,497
350,0,350,502
351,0,351,541
352,0,352,636
353,0,353,812
354,0,354,187
355,0,355,399
356,0,356,846
357,0,357,519
358,0,358,306
359,0,359,730
360,0,360,327
361,0,361,606
362,0,362,604
363,0,363,342
364,0,364,446
365,0,365,463
366,0,366,677
367,0,367,493
368,0,368,895
369,0,369,398
370,0,370,178
371,0,371,382
372,0,372,789
373,0,373,658
374,0,374,632
375,0,375,205
376,0,376,572
377,0,377,427
378,0,378,429
379,0,379,438
380,0,380,612
381,0,381,606
382,0,382,602
383,0,383,848
384,0,384,657
385,0,385,688
386,0,386,711
387,0,387,724
388,0,388,726
389,0,389,940
390,0,390,683
391,0,391,192
392,0,392,250
393,0,393,130
394,0,394,415
395,0,395,399
396,0,396,397
397,0,397,495
398,0,398,624
399,0,399,453
400,0,400,429
401,0,401,609
402,0,402,111
403,0,403,126
404,0,404,148
405,0,405,175
406,0,406,222
407,0,407,169
408,0,408,183
409,0,409,198
410,0,410,254
411,0,411,490
412,0,412,513
413,0,413,624
414,0,414,626
415,0,415,157
416,0,416,467
417,0,417,616
418,0,418,285
419,0,419,476
420,0,420,372
421,0,421,274
422,0,422,316
423,0,423,300
424,0,424,299
425,0,425,406
426,0,426,305
427,0,427,407
428,0,428,345
429,0,429,355
430,0,430,374
431,0,431,350
432,0,432,335
433,0,433,527
434,0,434,402
435,0,435,552
436,0,436,318
437,0,437,425
438,0,438,260
439,0,439,266
440,0,440,283
441,0,441,671
442,0,442,720
443,0,443,757
444,0,444,784
445,0,445,792
446,0,446,743
447,0,447,756
448,0,448,650
449,0,449,602
450,0,450,560
451,0,451,541
452,0,452,539
453,0,453,547
454,0,454,759
455,0,455,254
456,0,456,398
457,0,457,239
458,0,458,205
459,0,459,234
460,0,460,229
461,0,461,196
462,0,462,186
463,0,463,592
464,0,464,570
465,0,465,556
466,0,466,726
467,0,467,751
468,1,0,194
469,1,1,3
470,1,2,50
471,1,3,210
472,1,4,64
473,1,5,146
474,1,6,346
475,1,7,546
476,1,8,470
477,1,9,547
478,1,10,866
479,1,11,223
480,1,12,242
481,1,13,247
482,1,14,271
483,1,15,297
484,1,16,330
485,1,17,363
486,1,18,409
487,1,19,23
488,1,20,52
489,1,21,853
490,1,22,397
491,1,23,430
492,1,24,468
493,1,25,545
494,1,26,385
495,1,27,543
496,1,28,512
497,1,29,570
498,1,30,583
499,1,31,557
500,1,32,532
501,1,33,570
502,1,34,715
503,1,35,632
504,1,36,282
505,1,37,195
506,1,38,248
507,1,39,239
508,1,40,283
509,1,41,265
510,1,42,285
511,1,43,393
512,1,44,47
513,1,45,82
514,1,46,687
515,1,47,276
516,1,48,176
517,1,49,187
518,1,50,442
519,1,51,147
520,1,52,637
521,1,53,674
522,1,54,895
523,1,55,491
524,1,56,476
525,1,57,382
526,1,58,590
527,1,59,134
528,1,60,90
529,1,61,341
530,1,62,322
531,1,63,728
532,1,64,175
533,1,65,576
534,1,66,628
535,1,67,897
536,1,68,814
537,1,69,766
538,1,70,733
539,1,71,791
540,1,72,228
541,1,73,256
542,1,74,285
543,1,75,118
544,1,76,332
545,1,77,329
546,1,78,315
547,1,79,105
548,1,80,275
549,1,81,261
550,1,82,252
551,1,83,415
552,1,84,364
553,1,85,329
554,1,86,297
555,1,87,276
556,1,88,296
557,1,89,306
558,1,90,326
559,1,91,350
560,1,92,269
561,1,93,628
562,1,94,33
563,1,95,305
564,1,96,315
565,1,97,83
566,1,98,156
567,1,99,85
