,origins,destinations,distances
0,0,0,13
1,0,1,217
2,0,2,157
3,0,3,421
4,0,4,279
5,0,5,361
6,0,6,562
7,0,7,703
8,0,8,711
9,0,9,791
10,0,10,1081
11,0,11,18
12,0,12,38
13,0,13,44
14,0,14,73
15,0,15,99
16,0,16,132
17,0,17,164
18,0,18,208
19,0,19,187
20,0,20,198
21,0,21,1002
22,0,22,573
23,0,23,594
24,0,24,624
25,0,25,693
26,0,26,571
27,0,27,741
28,0,28,715
29,0,29,758
30,0,30,759
31,0,31,688
32,0,32,343
33,0,33,727
34,0,34,826
35,0,35,762
36,0,36,381
37,0,37,67
38,0,38,65
39,0,39,126
40,0,40,167
41,0,41,106
42,0,42,142
43,0,43,259
44,0,44,223
45,0,45,281
46,0,46,861
47,0,47,457
48,0,48,288
49,0,49,318
50,0,50,511
51,0,51,357
52,0,52,850
53,0,53,869
54,0,54,1063
55,0,55,731
56,0,56,681
57,0,57,279
58,0,58,542
59,0,59,238
60,0,60,202
61,0,61,222
62,0,62,199
63,0,63,917
64,0,64,267
65,0,65,806
66,0,66,858
67,0,67,1099
68,0,68,993
69,0,69,979
70,0,70,901
71,0,71,949
72,0,72,60
73,0,73,113
74,0,74,155
75,0,75,221
76,0,76,210
77,0,77,194
78,0,78,192
79,0,79,245
80,0,80,131
81,0,81,96
82,0,82,63
83,0,83,217
84,0,84,171
85,0,85,138
86,0,86,107
87,0,87,86
88,0,88,149
89,0,89,160
90,0,90,178
91,0,91,195
92,0,92,219
93,0,93,677
94,0,94,177
95,0,95,168
96,0,96,179
97,0,97,170
98,0,98,225
99,0,99,185
100,0,100,447
101,0,101,462
102,0,102,299
103,0,103,1096
104,0,104,1005
105,0,105,905
106,0,106,242
107,0,107,812
108,0,108,951
109,0,109,1090
110,0,110,660
111,0,111,696
112,0,112,577
113,0,113,779
114,0,114,481
115,0,115,290
116,0,116,715
117,0,117,639
118,0,118,570
119,0,119,511
120,0,120,494
121,0,121,499
122,0,122,546
123,0,123,632
124,0,124,816
125,0,125,191
126,0,126,396
127,0,127,841
128,0,128,518
129,0,129,300
130,0,130,732
131,0,131,327
132,0,132,607
133,0,133,601
134,0,134,345
135,0,135,446
136,0,136,463
137,0,137,676
138,0,138,492
139,0,139,890
140,0,140,391
141,0,141,180
142,0,142,379
143,0,143,786
144,0,144,654
145,0,145,624
146,0,146,211
147,0,147,570
148,0,148,421
149,0,149,423
150,0,150,436
151,0,151,938
152,0,152,418
153,0,153,608
154,0,154,601
155,0,155,598
156,0,156,851
157,0,157,662
158,0,158,696
159,0,159,721
160,0,160,734
161,0,161,734
162,0,162,933
163,0,163,683
164,0,164,113
165,0,165,189
166,0,166,247
167,0,167,126
168,0,168,638
169,0,169,414
170,0,170,395
171,0,171,392
172,0,172,495
173,0,173,624
174,0,174,456
175,0,175,386
176,0,176,421
177,0,177,608
178,0,178,117
179,0,179,133
180,0,180,155
181,0,181,181
182,0,182,227
183,0,183,173
184,0,184,188
185,0,185,202
186,0,186,254
187,0,187,488
188,0,188,517
189,0,189,631
190,0,190,628
191,0,191,162
192,0,192,465
193,0,193,631
194,0,194,286
195,0,195,430
196,0,196,482
197,0,197,492
198,0,198,372
199,0,199,332
200,0,200,266
201,0,201,274
202,0,202,316
203,0,203,294
204,0,204,299
205,0,205,402
206,0,206,303
207,0,207,405
208,0,208,342
209,0,209,351
210,0,210,373
211,0,211,349
212,0,212,336
213,0,213,526
214,0,214,402
215,0,215,551
216,0,216,316
217,0,217,425
218,0,218,260
219,0,219,262
220,0,220,287
221,0,221,690
222,0,222,743
223,0,223,778
224,0,224,801
225,0,225,803
226,0,226,740
227,0,227,751
228,0,228,647
229,0,229,599
230,0,230,557
231,0,231,537
232,0,232,538
233,0,233,545
234,0,234,753
235,0,235,248
236,0,236,401
237,0,237,242
238,0,238,207
239,0,239,234
240,0,240,224
241,0,241,198
242,0,242,186
243,0,243,591
244,0,244,571
245,0,245,559
246,0,246,730
247,0,247,756
248,0,248,422
249,0,249,703
250,0,250,200
251,0,251,999
252,0,252,575
253,0,253,594
254,0,254,625
255,0,255,693
256,0,256,571
257,0,257,745
258,0,258,718
259,0,259,760
260,0,260,761
261,0,261,687
262,0,262,341
263,0,263,728
264,0,264,818
265,0,265,759
266,0,266,380
267,0,267,67
268,0,268,63
269,0,269,124
270,0,270,164
271,0,271,101
272,0,272,136
273,0,273,253
274,0,274,224
275,0,275,283
276,0,276,864
277,0,277,454
278,0,278,289
279,0,279,318
280,0,280,506
281,0,281,358
282,0,282,856
283,0,283,874
284,0,284,1061
285,0,285,734
286,0,286,682
287,0,287,274
288,0,288,523
289,0,289,240
290,0,290,204
291,0,291,215
292,0,292,191
293,0,293,926
294,0,294,266
295,0,295,812
296,0,296,863
297,0,297,1100
298,0,298,995
299,0,299,984
300,0,300,904
301,0,301,950
302,0,302,59
303,0,303,109
304,0,304,149
305,0,305,224
306,0,306,202
307,0,307,189
308,0,308,185
309,0,309,247
310,0,310,125
311,0,311,92
312,0,312,60
313,0,313,216
314,0,314,171
315,0,315,138
316,0,316,107
317,0,317,86
318,0,318,144
319,0,319,156
320,0,320,173
321,0,321,192
322,0,322,217
323,0,323,661
324,0,324,164
325,0,325,175
326,0,326,170
327,0,327,225
328,0,328,185
329,0,329,446
330,0,330,462
331,0,331,300
332,0,332,1098
333,0,333,1010
334,0,334,912
335,0,335,238
336,0,336,817
337,0,337,954
338,0,338,1089
339,0,339,659
340,0,340,694
341,0,341,576
342,0,342,781
343,0,343,482
344,0,344,293
345,0,345,709
346,0,346,634
347,0,347,568
348,0,348,510
349,0,349,494
350,0,350,498
351,0,351,547
352,0,352,627
353,0,353,816
354,0,354,192
355,0,355,397
356,0,356,830
357,0,357,520
358,0,358,300
359,0,359,732
360,0,360,329
361,0,361,588
362,0,362,602
363,0,363,347
364,0,364,434
365,0,365,449
366,0,366,666
367,0,367,479
368,0,368,887
369,0,369,391
370,0,370,181
371,0,371,379
372,0,372,782
373,0,373,654
374,0,374,625
375,0,375,205
376,0,376,561
377,0,377,420
378,0,378,419
379,0,379,428
380,0,380,608
381,0,381,600
382,0,382,598
383,0,383,851
384,0,384,665
385,0,385,700
386,0,386,723
387,0,387,734
388,0,388,733
389,0,389,925
390,0,390,681
391,0,391,187
392,0,392,250
393,0,393,127
394,0,394,406
395,0,395,388
396,0,396,390
397,0,397,479
398,0,398,625
399,0,399,458
400,0,400,420
401,0,401,593
402,0,402,114
403,0,403,132
404,0,404,153
405,0,405,179
406,0,406,225
407,0,407,169
408,0,408,182
409,0,409,195
410,0,410,248
411,0,411,481
412,0,412,516
413,0,413,633
414,0,414,631
415,0,415,154
416,0,416,457
417,0,417,632
418,0,418,283
419,0,419,483
420,0,420,373
421,0,421,276
422,0,422,308
423,0,423,293
424,0,424,294
425,0,425,399
426,0,426,300
427,0,427,399
428,0,428,342
429,0,429,352
430,0,430,366
431,0,431,344
432,0,432,329
433,0,433,515
434,0,434,395
435,0,435,536
436,0,436,312
437,0,437,426
438,0,438,262
439,0,439,266
440,0,440,290
441,0,441,691
442,0,442,746
443,0,443,781
444,0,444,804
445,0,445,806
446,0,446,740
447,0,447,742
448,0,448,648
449,0,449,597
450,0,450,557
451,0,451,538
452,0,452,536
453,0,453,545
454,0,454,740
455,0,455,250
456,0,456,403
457,0,457,244
458,0,458,210
459,0,459,236
460,0,460,225
461,0,461,200
462,0,462,188
463,0,463,591
464,0,464,572
465,0,465,560
466,0,466,731
467,0,467,757
468,1,0,186
469,1,1,18
470,1,2,42
471,1,3,224
472,1,4,80
473,1,5,162
474,1,6,363
475,1,7,552
476,1,8,512
477,1,9,592
478,1,10,882
479,1,11,217
480,1,12,237
481,1,13,243
482,1,14,272
483,1,15,298
484,1,16,331
485,1,17,363
486,1,18,407
487,1,19,12
488,1,20,48
489,1,21,852
490,1,22,402
491,1,23,434
492,1,24,473
493,1,25,548
494,1,26,390
495,1,27,568
496,1,28,534
497,1,29,592
498,1,30,600
499,1,31,557
500,1,32,520
501,1,33,577
502,1,34,711
503,1,35,633
504,1,36,279
505,1,37,188
506,1,38,243
507,1,39,233
508,1,40,276
509,1,41,259
510,1,42,279
511,1,43,387
512,1,44,47
513,1,45,93
514,1,46,708
515,1,47,281
516,1,48,170
517,1,49,185
518,1,50,439
519,1,51,163
520,1,52,676
521,1,53,706
522,1,54,900
523,1,55,537
524,1,56,495
525,1,57,372
526,1,58,577
527,1,59,126
528,1,60,83
529,1,61,334
530,1,62,317
531,1,63,754
532,1,64,166
533,1,65,622
534,1,66,673
535,1,67,912
536,1,68,830
537,1,69,792
538,1,70,750
539,1,71,799
540,1,72,220
541,1,73,249
542,1,74,278
543,1,75,111
544,1,76,325
545,1,77,323
546,1,78,309
547,1,79,103
548,1,80,270
549,1,81,256
550,1,82,247
551,1,83,411
552,1,84,363
553,1,85,329
554,1,86,296
555,1,87,273
556,1,88,294
557,1,89,305
558,1,90,324
559,1,91,344
560,1,92,261
561,1,93,618
562,1,94,22
563,1,95,302
564,1,96,309
565,1,97,77
566,1,98,147
567,1,99,77
568,1,100,292
569,1,101,342
570,1,102,183
571,1,103,920
572,1,104,830
573,1,105,731
574,1,106,395
575,1,107,617
576,1,108,756
577,1,109,895
578,1,110,515
579,1,111,583
580,1,112,390
581,1,113,631
582,1,114,295
583,1,115,147
584,1,116,618
585,1,117,529
586,1,118,454
587,1,119,371
588,1,120,331
589,1,121,320
590,1,122,349
591,1,123,567
592,1,124,673
593,1,125,27
594,1,126,229
595,1,127,726
596,1,128,329
597,1,129,187
598,1,130,585
599,1,131,169
600,1,132,592
601,1,133,413
602,1,134,163
603,1,135,546
604,1,136,579
605,1,137,617
606,1,138,555
607,1,139,754
608,1,140,571
609,1,141,28
610,1,142,238
611,1,143,665
