,origins,destinations,distances
0,0,0,8
1,0,1,196
2,0,2,138
3,0,3,400
4,0,4,256
5,0,5,338
6,0,6,538
7,0,7,689
8,0,8,693
9,0,9,776
10,0,10,1068
11,0,11,35
12,0,12,57
13,0,13,65
14,0,14,95
15,0,15,123
16,0,16,156
17,0,17,189
18,0,18,229
19,0,19,166
20,0,20,181
21,0,21,992
22,0,22,557
23,0,23,579
24,0,24,611
25,0,25,681
26,0,26,553
27,0,27,729
28,0,28,701
29,0,29,746
30,0,30,748
31,0,31,676
32,0,32,355
33,0,33,713
34,0,34,814
35,0,35,750
36,0,36,369
37,0,37,68
38,0,38,80
39,0,39,129
40,0,40,171
41,0,41,116
42,0,42,148
43,0,43,267
44,0,44,203
45,0,45,261
46,0,46,853
47,0,47,440
48,0,48,272
49,0,49,301
50,0,50,500
51,0,51,335
52,0,52,842
53,0,53,862
54,0,54,1052
55,0,55,716
56,0,56,666
57,0,57,282
58,0,58,530
59,0,59,224
60,0,60,186
61,0,61,226
62,0,62,202
63,0,63,914
64,0,64,251
65,0,65,796
66,0,66,846
67,0,67,1088
68,0,68,984
69,0,69,966
70,0,70,894
71,0,71,942
72,0,72,71
73,0,73,120
74,0,74,160
75,0,75,207
76,0,76,214
77,0,77,202
78,0,78,195
79,0,79,226
80,0,80,136
81,0,81,107
82,0,82,79
83,0,83,238
84,0,84,196
85,0,85,162
86,0,86,130
87,0,87,107
88,0,88,157
89,0,89,170
90,0,90,190
91,0,91,210
92,0,92,216
93,0,93,663
94,0,94,156
95,0,95,177
96,0,96,188
97,0,97,153
98,0,98,213
99,0,99,168
100,0,100,432
101,0,101,449
102,0,102,284
103,0,103,1087
104,0,104,997
105,0,105,897
106,0,106,254
107,0,107,798
108,0,108,935
109,0,109,1076
110,0,110,646
111,0,111,685
112,0,112,560
113,0,113,770
114,0,114,464
115,0,115,274
116,0,116,703
117,0,117,627
118,0,118,557
119,0,119,497
120,0,120,479
121,0,121,483
122,0,122,526
123,0,123,622
124,0,124,806
125,0,125,173
126,0,126,379
127,0,127,828
128,0,128,501
129,0,129,285
130,0,130,720
131,0,131,309
132,0,132,595
133,0,133,583
134,0,134,325
135,0,135,445
136,0,136,460
137,0,137,664
138,0,138,486
139,0,139,879
140,0,140,402
141,0,141,163
142,0,142,362
143,0,143,775
144,0,144,639
145,0,145,608
146,0,146,218
147,0,147,559
148,0,148,434
149,0,149,428
150,0,150,437
151,0,151,921
152,0,152,431
153,0,153,590
154,0,154,582
155,0,155,581
156,0,156,841
157,0,157,642
