,x,y
0,301,242
1,299,200
2,300,212
3,289,157
4,299,186
5,299,169
6,300,129
7,212,129
8,300,103
9,299,86
10,299,25
11,301,248
12,301,251
13,302,250
14,302,250
15,302,253
16,302,258
17,302,265
18,303,282
19,300,206
20,287,204
21,167,85
22,249,138
23,236,139
24,224,139
25,207,133
26,260,135
27,231,114
28,244,114
29,219,116
30,211,119
31,197,141
32,254,308
33,208,126
34,162,139
35,183,134
36,235,186
37,283,239
38,285,249
39,263,239
40,251,241
41,270,248
42,258,246
43,238,256
44,288,199
45,287,186
46,189,105
47,263,156
48,257,193
49,257,186
50,197,184
51,288,171
52,218,92
53,201,96
54,177,63
55,274,101
56,255,117
57,226,244
58,175,256
59,267,200
60,278,204
61,236,241
62,242,241
63,193,87
64,256,197
65,242,93
66,239,82
67,226,32
68,185,74
69,233,55
70,181,100
71,174,92
72,283,246
73,267,244
74,255,243
75,270,201
76,240,241
77,247,245
78,244,242
79,274,197
80,261,244
81,272,247
82,286,249
83,285,280
84,285,263
85,285,256
86,286,252
87,286,249
88,260,246
89,259,246
90,258,249
91,256,253
92,242,228
93,163,196
94,300,209
95,252,244
96,250,244
97,283,210
98,260,205
99,281,208
100,249,163
101,228,170
102,254,191
103,196,44
104,204,60
105,213,82
106,250,266
107,269,84
108,264,54
109,259,26
110,213,137
111,184,149
112,265,132
113,196,120
114,272,148
115,266,189
116,170,159
117,192,156
118,208,159
119,232,158
120,251,153
121,263,148
122,288,132
123,170,183
124,185,118
125,294,205
126,263,168
127,160,139
128,272,141
129,254,191
130,204,128
131,266,181
132,167,225
133,265,128
134,277,175
135,197,280
136,202,297
137,161,191
138,182,264
139,168,114
140,252,324
141,295,207
142,251,176
143,173,137
144,224,132
145,236,133
146,245,247
147,170,208
148,277,342
149,238,326
150,222,314
151,299,53
152,304,344
153,247,132
154,256,130
155,262,128
156,177,116
157,254,122
158,243,121
159,232,121
160,221,122
161,215,125
162,161,110
163,217,130
164,301,222
165,254,222
