,origins,destinations,distances
0,0,0,10
1,0,1,189
2,0,2,135
3,0,3,392
4,0,4,249
5,0,5,332
6,0,6,535
7,0,7,674
8,0,8,670
9,0,9,749
10,0,10,1060
11,0,11,32
12,0,12,50
13,0,13,54
14,0,14,72
15,0,15,97
16,0,16,128
17,0,17,162
18,0,18,213
19,0,19,160
20,0,20,173
21,0,21,974
22,0,22,547
23,0,23,567
24,0,24,599
25,0,25,665
26,0,26,545
27,0,27,702
28,0,28,675
29,0,29,718
30,0,30,720
31,0,31,661
32,0,32,350
33,0,33,696
34,0,34,794
35,0,35,732
36,0,36,365
37,0,37,58
38,0,38,66
39,0,39,126
40,0,40,170
41,0,41,107
42,0,42,143
43,0,43,253
44,0,44,193
45,0,45,253
46,0,46,823
47,0,47,432
48,0,48,270
49,0,49,299
50,0,50,498
51,0,51,327
52,0,52,806
53,0,53,828
54,0,54,1035
55,0,55,686
56,0,56,644
57,0,57,280
58,0,58,513
59,0,59,221
60,0,60,180
61,0,61,225
62,0,62,200
63,0,63,880
64,0,64,252
65,0,65,759
66,0,66,811
67,0,67,1076
68,0,68,960
69,0,69,947
70,0,70,866
71,0,71,918
72,0,72,58
73,0,73,112
74,0,74,156
75,0,75,204
76,0,76,213
77,0,77,193
78,0,78,193
79,0,79,220
80,0,80,131
81,0,81,96
82,0,82,63
83,0,83,220
84,0,84,165
85,0,85,132
86,0,86,102
87,0,87,82
88,0,88,144
89,0,89,156
90,0,90,173
91,0,91,190
92,0,92,219
93,0,93,641
94,0,94,151
95,0,95,168
96,0,96,178
97,0,97,147
98,0,98,212
99,0,99,163
100,0,100,425
101,0,101,446
102,0,102,284
103,0,103,1070
104,0,104,972
105,0,105,861
106,0,106,235
107,0,107,768
108,0,108,922
109,0,109,1067
110,0,110,633
111,0,111,673
112,0,112,553
113,0,113,748
114,0,114,456
115,0,115,268
116,0,116,689
117,0,117,617
118,0,118,552
119,0,119,491
120,0,120,470
121,0,121,475
122,0,122,518
123,0,123,615
124,0,124,783
125,0,125,163
126,0,126,374
127,0,127,809
128,0,128,493
129,0,129,284
130,0,130,700
131,0,131,303
132,0,132,572
133,0,133,575
134,0,134,317
135,0,135,433
136,0,136,446
137,0,137,648
138,0,138,479
139,0,139,860
140,0,140,401
141,0,141,154
142,0,142,359
143,0,143,758
144,0,144,629
145,0,145,597
146,0,146,209
147,0,147,555
148,0,148,437
149,0,149,425
150,0,150,427
151,0,151,910
152,0,152,439
153,0,153,582
154,0,154,575
155,0,155,572
156,0,156,820
157,0,157,630
158,0,158,661
159,0,159,684
160,0,160,698
161,0,161,698
162,0,162,903
163,0,163,654
164,0,164,91
165,0,165,181
166,0,166,228
167,0,167,107
168,0,168,606
169,0,169,405
170,0,170,394
171,0,171,407
172,0,172,473
173,0,173,595
174,0,174,428
175,0,175,406
176,0,176,431
177,0,177,582
178,0,178,113
179,0,179,128
180,0,180,147
181,0,181,174
182,0,182,223
183,0,183,176
184,0,184,191
185,0,185,205
186,0,186,257
187,0,187,482
188,0,188,489
189,0,189,602
190,0,190,600
191,0,191,164
192,0,192,460
193,0,193,596
194,0,194,287
195,0,195,401
196,0,196,452
197,0,197,466
198,0,198,347
199,0,199,351
200,0,200,278
201,0,201,284
202,0,202,307
203,0,203,281
204,0,204,293
205,0,205,395
206,0,206,296
207,0,207,402
208,0,208,355
209,0,209,331
210,0,210,364
211,0,211,346
212,0,212,330
213,0,213,513
214,0,214,395
215,0,215,532
216,0,216,316
217,0,217,398
218,0,218,234
219,0,219,243
220,0,220,261
221,0,221,650
222,0,222,700
223,0,223,735
224,0,224,761
225,0,225,767
226,0,226,713
227,0,227,721
228,0,228,624
229,0,229,576
230,0,230,532
231,0,231,512
232,0,232,512
233,0,233,520
