,origins,destinations,distances
0,0,0,29
1,0,1,228
2,0,2,175
3,0,3,433
4,0,4,289
5,0,5,370
6,0,6,572
7,0,7,725
8,0,8,702
9,0,9,779
10,0,10,1092
11,0,11,7
12,0,12,21
13,0,13,26
14,0,14,48
15,0,15,75
16,0,16,106
17,0,17,139
18,0,18,186
19,0,19,200
20,0,20,215
21,0,21,1036
22,0,22,599
23,0,23,619
24,0,24,649
25,0,25,718
26,0,26,596
27,0,27,747
28,0,28,722
29,0,29,764
30,0,30,769
31,0,31,715
32,0,32,342
33,0,33,750
34,0,34,860
35,0,35,789
36,0,36,406
37,0,37,81
38,0,38,66
39,0,39,142
40,0,40,182
41,0,41,112
42,0,42,151
43,0,43,268
44,0,44,236
45,0,45,293
46,0,46,870
47,0,47,477
48,0,48,308
49,0,49,338
50,0,50,538
51,0,51,368
52,0,52,844
53,0,53,870
54,0,54,1091
55,0,55,722
56,0,56,691
57,0,57,296
58,0,58,575
59,0,59,262
60,0,60,222
61,0,61,237
62,0,62,211
63,0,63,921
64,0,64,289
65,0,65,795
66,0,66,848
67,0,67,1116
68,0,68,1009
69,0,69,987
70,0,70,915
71,0,71,974
72,0,72,69
73,0,73,123
74,0,74,167
75,0,75,245
76,0,76,224
77,0,77,204
78,0,78,205
79,0,79,261
80,0,80,141
81,0,81,103
82,0,82,61
83,0,83,201
84,0,84,153
85,0,85,121
86,0,86,94
87,0,87,77
88,0,88,155
89,0,89,164
90,0,90,180
91,0,91,196
92,0,92,241
93,0,93,716
94,0,94,192
95,0,95,178
96,0,96,190
97,0,97,190
98,0,98,249
99,0,99,205
100,0,100,471
101,0,101,488
102,0,102,324
103,0,103,1119
104,0,104,1017
105,0,105,899
106,0,106,243
107,0,107,801
108,0,108,958
109,0,109,1104
110,0,110,684
111,0,111,727
112,0,112,601
113,0,113,797
114,0,114,501
115,0,115,308
116,0,116,747
117,0,117,666
118,0,118,596
119,0,119,538
120,0,120,517
121,0,121,522
122,0,122,560
123,0,123,664
124,0,124,836
125,0,125,204
126,0,126,417
127,0,127,880
128,0,128,538
129,0,129,325
130,0,130,753
131,0,131,345
132,0,132,644
