,origins,destinations,distances
0,0,0,44
1,0,1,150
2,0,2,103
3,0,3,363
4,0,4,209
5,0,5,294
6,0,6,511
7,0,7,678
8,0,8,645
9,0,9,723
10,0,10,1048
11,0,11,73
12,0,12,91
13,0,13,94
14,0,14,114
15,0,15,140
16,0,16,171
17,0,17,202
18,0,18,242
19,0,19,124
20,0,20,145
21,0,21,998
22,0,22,550
23,0,23,571
24,0,24,601
25,0,25,670
26,0,26,546
27,0,27,699
28,0,28,673
29,0,29,717
30,0,30,721
31,0,31,669
32,0,32,369
33,0,33,704
34,0,34,819
35,0,35,744
36,0,36,355
37,0,37,75
38,0,38,104
39,0,39,136
40,0,40,179
41,0,41,131
42,0,42,161
43,0,43,273
44,0,44,160
45,0,45,217
46,0,46,819
47,0,47,423
48,0,48,252
49,0,49,282
50,0,50,491
51,0,51,293
52,0,52,788
53,0,53,817
54,0,54,1050
55,0,55,664
56,0,56,643
57,0,57,288
58,0,58,529
59,0,59,203
60,0,60,157
61,0,61,232
62,0,62,209
63,0,63,870
64,0,64,236
65,0,65,739
66,0,66,790
67,0,67,1074
68,0,68,963
69,0,69,936
70,0,70,866
71,0,71,930
72,0,72,91
73,0,73,134
74,0,74,171
75,0,75,185
76,0,76,221
77,0,77,208
78,0,78,203
79,0,79,195
80,0,80,149
81,0,81,124
82,0,82,102
83,0,83,250
84,0,84,206
85,0,85,174
86,0,86,144
87,0,87,121
88,0,88,166
89,0,89,177
90,0,90,197
91,0,91,216
92,0,92,215
93,0,93,669
94,0,94,119
95,0,95,183
96,0,96,195
97,0,97,125
98,0,98,197
99,0,99,141
100,0,100,416
101,0,101,436
102,0,102,268
103,0,103,1077
104,0,104,966
105,0,105,844
106,0,106,261
107,0,107,744
108,0,108,907
109,0,109,1059
110,0,110,638
111,0,111,679
112,0,112,552
113,0,113,751
114,0,114,445
115,0,115,246
116,0,116,704
117,0,117,621
118,0,118,547
119,0,119,485
120,0,120,467
121,0,121,469
122,0,122,499
123,0,123,620
124,0,124,788
125,0,125,130
126,0,126,360
127,0,127,839
128,0,128,484
129,0,129,270
130,0,130,707
131,0,131,282
132,0,132,596
133,0,133,574
134,0,134,290
135,0,135,445
136,0,136,457
137,0,137,666
138,0,138,486
139,0,139,880
140,0,140,418
141,0,141,124
142,0,142,348
143,0,143,773
144,0,144,632
145,0,145,602
146,0,146,225
147,0,147,557
148,0,148,449
149,0,149,436
150,0,150,438
151,0,151,891
152,0,152,451
153,0,153,584
154,0,154,577
155,0,155,573
156,0,156,827
157,0,157,632
158,0,158,665
159,0,159,688
160,0,160,703
161,0,161,704
162,0,162,931
163,0,163,658
164,0,164,58
165,0,165,177
166,0,166,209
167,0,167,91
168,0,168,585
169,0,169,420
170,0,170,410
171,0,171,424
172,0,172,485
173,0,173,595
174,0,174,408
175,0,175,421
176,0,176,443
177,0,177,595
178,0,178,142
179,0,179,159
180,0,180,183
181,0,181,210
182,0,182,252
183,0,183,188
184,0,184,200
185,0,185,212
186,0,186,256
187,0,187,475
188,0,188,473
189,0,189,594
190,0,190,596
191,0,191,175
192,0,192,459
193,0,193,580
194,0,194,310
195,0,195,369
196,0,196,428
197,0,197,438
198,0,198,329
199,0,199,369
200,0,200,301
201,0,201,309
202,0,202,328
203,0,203,273
204,0,204,319
205,0,205,385
206,0,206,289
207,0,207,395
208,0,208,375
209,0,209,314
210,0,210,381
211,0,211,367
