,origins,destinations,distances
0,0,0,30
1,0,1,175
2,0,2,122
3,0,3,378
4,0,4,235
5,0,5,318
6,0,6,526
7,0,7,671
8,0,8,682
9,0,9,765
10,0,10,1060
11,0,11,55
12,0,12,75
13,0,13,82
14,0,14,120
15,0,15,147
16,0,16,182
17,0,17,213
18,0,18,250
19,0,19,147
20,0,20,156
21,0,21,980
22,0,22,539
23,0,23,560
24,0,24,590
25,0,25,663
26,0,26,538
27,0,27,716
28,0,28,688
29,0,29,732
30,0,30,733
31,0,31,657
32,0,32,344
33,0,33,699
34,0,34,796
35,0,35,731
36,0,36,342
37,0,37,42
38,0,38,74
39,0,39,106
40,0,40,148
41,0,41,101
42,0,42,130
43,0,43,244
44,0,44,177
45,0,45,236
46,0,46,834
47,0,47,419
48,0,48,245
49,0,49,275
50,0,50,474
51,0,51,312
52,0,52,825
53,0,53,843
54,0,54,1043
55,0,55,702
56,0,56,651
57,0,57,254
58,0,58,491
59,0,59,197
60,0,60,159
61,0,61,202
62,0,62,178
63,0,63,895
64,0,64,226
65,0,65,780
66,0,66,831
67,0,67,1078
68,0,68,970
69,0,69,954
70,0,70,878
71,0,71,926
72,0,72,58
73,0,73,101
74,0,74,138
75,0,75,181
76,0,76,190
77,0,77,183
78,0,78,172
79,0,79,200
80,0,80,118
81,0,81,94
82,0,82,78
83,0,83,248
84,0,84,207
85,0,85,173
86,0,86,140
87,0,87,115
88,0,88,144
89,0,89,155
90,0,90,176
91,0,91,197
92,0,92,188
93,0,93,637
94,0,94,137
95,0,95,156
96,0,96,168
97,0,97,128
98,0,98,185
99,0,99,143
100,0,100,409
101,0,101,427
102,0,102,259
103,0,103,1075
104,0,104,983
105,0,105,880
106,0,106,239
107,0,107,784
108,0,108,924
109,0,109,1067
110,0,110,627
111,0,111,663
112,0,112,545
113,0,113,752
114,0,114,445
115,0,115,248
116,0,116,682
117,0,117,604
118,0,118,535
119,0,119,476
120,0,120,460
121,0,121,464
122,0,122,510
123,0,123,597
124,0,124,788
125,0,125,149
126,0,126,358
127,0,127,813
128,0,128,485
129,0,129,259
130,0,130,702
131,0,131,284
132,0,132,561
133,0,133,568
134,0,134,301
135,0,135,407
136,0,136,421
137,0,137,639
138,0,138,447
139,0,139,863
140,0,140,391
141,0,141,140
142,0,142,339
143,0,143,757
144,0,144,621
145,0,145,591
146,0,146,200
147,0,147,532
148,0,148,432
149,0,149,408
150,0,150,407
151,0,151,911
152,0,152,440
153,0,153,575
154,0,154,566
155,0,155,565
156,0,156,825
157,0,157,631
158,0,158,668
159,0,159,690
160,0,160,704
161,0,161,703
162,0,162,909
163,0,163,648
164,0,164,80
165,0,165,153
166,0,166,205
167,0,167,84
168,0,168,607
169,0,169,385
170,0,170,377
171,0,171,407
172,0,172,447
173,0,173,590
174,0,174,416
175,0,175,413
176,0,176,419
177,0,177,566
178,0,178,126
179,0,179,145
180,0,180,171
181,0,181,201
182,0,182,242
183,0,183,157
184,0,184,170
185,0,185,181
186,0,186,225
187,0,187,451
188,0,188,479
189,0,189,601
190,0,190,599
191,0,191,141
192,0,192,427
193,0,193,598
194,0,194,292
195,0,195,388
196,0,196,442
197,0,197,454
198,0,198,331
199,0,199,364
200,0,200,302
201,0,201,300
202,0,202,295
203,0,203,257
204,0,204,291
205,0,205,366
206,0,206,266
207,0,207,368
208,0,208,360
209,0,209,313
210,0,210,348
211,0,211,336
212,0,212,308
213,0,213,485
214,0,214,368
215,0,215,506
216,0,216,283
217,0,217,385
218,0,218,216
219,0,219,220
220,0,220,241
221,0,221,659
222,0,222,717
223,0,223,753
224,0,224,774
225,0,225,777
226,0,226,711
227,0,227,717
228,0,228,615
229,0,229,564
230,0,230,520
231,0,231,502
232,0,232,503
233,0,233,513
234,0,234,720
235,0,235,207
236,0,236,359
237,0,237,195
238,0,238,163
239,0,239,188
240,0,240,183
241,0,241,155
242,0,242,144
243,0,243,558
244,0,244,540
245,0,245,524
246,0,246,701
247,0,247,729
248,0,248,383
249,0,249,697
250,0,250,168
251,0,251,1011
252,0,252,558
253,0,253,582
254,0,254,616
255,0,255,690
256,0,256,551
257,0,257,737
258,0,258,705
259,0,259,755
260,0,260,758
261,0,261,688
262,0,262,381
263,0,263,724
264,0,264,835
265,0,265,765
266,0,266,377
267,0,267,86
268,0,268,104
269,0,269,153
270,0,270,195
271,0,271,141
272,0,272,173
273,0,273,292
274,0,274,188
275,0,275,245
276,0,276,865
277,0,277,434
278,0,278,272
279,0,279,302
280,0,280,517
281,0,281,318
282,0,282,848
283,0,283,871
284,0,284,1067
285,0,285,711
286,0,286,666
287,0,287,306
288,0,288,553
289,0,289,223
290,0,290,181
291,0,291,251
292,0,292,226
293,0,293,924
294,0,294,255
295,0,295,798
296,0,296,850
297,0,297,1090
298,0,298,996
299,0,299,969
300,0,300,909
301,0,301,957
302,0,302,94
303,0,303,144
304,0,304,185
305,0,305,205
306,0,306,238
307,0,307,228
308,0,308,219
309,0,309,221
310,0,310,163
311,0,311,132
312,0,312,104
313,0,313,264
314,0,314,225
315,0,315,194
316,0,316,160
317,0,317,137
318,0,318,186
319,0,319,198
320,0,320,218
321,0,321,239
322,0,322,238
323,0,323,688
324,0,324,202
325,0,325,213
326,0,326,149
327,0,327,217
328,0,328,164
329,0,329,432
330,0,330,458
331,0,331,286
332,0,332,1096
333,0,333,1004
334,0,334,904
335,0,335,283
336,0,336,794
337,0,337,931
338,0,338,1073
339,0,339,656
340,0,340,701
341,0,341,554
342,0,342,782
343,0,343,456
344,0,344,268
345,0,345,722
346,0,346,640
347,0,347,570
348,0,348,503
349,0,349,480
350,0,350,480
351,0,351,513
352,0,352,642
353,0,353,819
354,0,354,156
355,0,355,377
356,0,356,854
357,0,357,495
358,0,358,289
359,0,359,728
360,0,360,305
361,0,361,617
362,0,362,579
363,0,363,314
364,0,364,466
365,0,365,480
366,0,366,687
367,0,367,507
368,0,368,899
369,0,369,425
370,0,370,145
371,0,371,367
372,0,372,793
373,0,373,643
374,0,374,611
375,0,375,245
376,0,376,581
377,0,377,450
378,0,378,449
379,0,379,458
380,0,380,591
381,0,381,582
382,0,382,576
383,0,383,859
384,0,384,645
385,0,385,684
386,0,386,711
387,0,387,726
388,0,388,727
389,0,389,944
390,0,390,673
391,0,391,197
392,0,392,230
393,0,393,116
394,0,394,439
395,0,395,423
396,0,396,427
397,0,397,508
398,0,398,603
399,0,399,424
400,0,400,451
401,0,401,619
402,0,402,161
403,0,403,180
404,0,404,205
405,0,405,235
406,0,406,273
407,0,407,204
408,0,408,217
409,0,409,229
410,0,410,274
411,0,411,500
412,0,412,487
413,0,413,608
414,0,414,609
415,0,415,189
416,0,416,484
417,0,417,603
418,0,418,326
419,0,419,446
420,0,420,347
421,0,421,318
422,0,422,346
423,0,423,294
424,0,424,336
425,0,425,408
426,0,426,312
427,0,427,418
428,0,428,381
429,0,429,333
430,0,430,403
431,0,431,382
432,0,432,361
433,0,433,540
434,0,434,424
435,0,435,564
436,0,436,334
437,0,437,399
438,0,438,236
439,0,439,247
440,0,440,258
441,0,441,672
442,0,442,733
443,0,443,773
444,0,444,800
445,0,445,805
446,0,446,742
447,0,447,762
448,0,448,647
449,0,449,593
450,0,450,548
451,0,451,521
452,0,452,517
453,0,453,522
454,0,454,765
455,0,455,234
456,0,456,370
457,0,457,213
458,0,458,176
459,0,459,207
460,0,460,212
461,0,461,167
462,0,462,155
463,0,463,567
464,0,464,546
465,0,465,532
466,0,466,726
467,0,467,756
468,1,0,218
469,1,1,27
470,1,2,77
471,1,3,183
472,1,4,40
473,1,5,121
474,1,6,329
475,1,7,524
476,1,8,485
477,1,9,568
478,1,10,863
479,1,11,247
480,1,12,269
481,1,13,276
482,1,14,314
483,1,15,342
484,1,16,377
485,1,17,409
486,1,18,446
487,1,19,53
488,1,20,52
489,1,21,833
490,1,22,370
491,1,23,403
492,1,24,443
493,1,25,522
494,1,26,359
495,1,27,546
496,1,28,510
497,1,29,570
498,1,30,579
499,1,31,530
500,1,32,529
501,1,33,553
502,1,34,684
503,1,35,606
504,1,36,254
