,origins,destinations,distances
0,0,0,16
1,0,1,207
2,0,2,154
3,0,3,412
4,0,4,268
5,0,5,351
6,0,6,559
7,0,7,704
8,0,8,715
9,0,9,798
10,0,10,1093
11,0,11,22
12,0,12,41
13,0,13,48
14,0,14,85
15,0,15,113
16,0,16,148
17,0,17,180
18,0,18,216
19,0,19,179
20,0,20,191
21,0,21,1013
22,0,22,573
23,0,23,594
24,0,24,623
25,0,25,696
26,0,26,572
27,0,27,750
28,0,28,723
29,0,29,766
30,0,30,766
31,0,31,688
32,0,32,321
33,0,33,732
34,0,34,826
35,0,35,762
36,0,36,373
37,0,37,55
38,0,38,52
39,0,39,113
40,0,40,151
41,0,41,91
42,0,42,123
43,0,43,238
44,0,44,211
45,0,45,270
46,0,46,867
47,0,47,453
48,0,48,278
49,0,49,308
50,0,50,500
51,0,51,346
52,0,52,859
53,0,53,877
54,0,54,1076
55,0,55,736
56,0,56,686
57,0,57,257
58,0,58,502
59,0,59,230
60,0,60,194
61,0,61,201
62,0,62,176
63,0,63,929
64,0,64,258
65,0,65,815
66,0,66,866
67,0,67,1112
68,0,68,1003
69,0,69,989
70,0,70,911
71,0,71,958
72,0,72,47
73,0,73,99
74,0,74,137
75,0,75,215
76,0,76,188
77,0,77,177
78,0,78,170
79,0,79,234
80,0,80,111
81,0,81,80
82,0,82,52
83,0,83,218
84,0,84,178
85,0,85,144
86,0,86,111
87,0,87,87
88,0,88,133
89,0,89,144
90,0,90,164
91,0,91,183
92,0,92,204
93,0,93,662
94,0,94,169
95,0,95,149
96,0,96,162
97,0,97,163
98,0,98,217
99,0,99,178
100,0,100,443
101,0,101,458
102,0,102,291
103,0,103,1110
104,0,104,1017
105,0,105,914
106,0,106,224
107,0,107,819
108,0,108,958
109,0,109,1101
110,0,110,660
111,0,111,693
112,0,112,579
113,0,113,785
114,0,114,479
115,0,115,282
116,0,116,710
117,0,117,633
118,0,118,565
119,0,119,508
120,0,120,494
121,0,121,499
122,0,122,543
123,0,123,622
124,0,124,821
125,0,125,182
126,0,126,392
127,0,127,843
128,0,128,519
129,0,129,292
130,0,130,735
131,0,131,318
132,0,132,580
133,0,133,603
134,0,134,335
135,0,135,406
136,0,136,415
137,0,137,663
138,0,138,453
139,0,139,895
140,0,140,366
141,0,141,173
142,0,142,373
143,0,143,787
144,0,144,655
145,0,145,625
146,0,146,193
147,0,147,553
148,0,148,401
149,0,149,387
150,0,150,392
151,0,151,944
152,0,152,406
153,0,153,609
154,0,154,601
155,0,155,600
156,0,156,857
157,0,157,665
158,0,158,702
159,0,159,724
160,0,160,738
161,0,161,736
162,0,162,940
163,0,163,681
164,0,164,110
165,0,165,177
166,0,166,238
167,0,167,118
168,0,168,640
169,0,169,374
170,0,170,359
171,0,171,377
172,0,172,450
173,0,173,625
174,0,174,450
175,0,175,379
176,0,176,393
177,0,177,586
178,0,178,108
179,0,179,126
180,0,180,150
181,0,181,179
182,0,182,219
183,0,183,153
184,0,184,169
185,0,185,182
186,0,186,234
187,0,187,471
188,0,188,513
189,0,189,635
190,0,190,633
191,0,191,139
192,0,192,438
193,0,193,632
194,0,194,269
195,0,195,421
196,0,196,475
197,0,197,487
198,0,198,365
199,0,199,330
200,0,200,268
201,0,201,270
202,0,202,289
203,0,203,286
204,0,204,276
205,0,205,392
206,0,206,289
207,0,207,386
208,0,208,330
209,0,209,347
210,0,210,341
211,0,211,320
212,0,212,311
213,0,213,501
214,0,214,373
215,0,215,519
216,0,216,298
217,0,217,420
218,0,218,250
219,0,219,253
220,0,220,276
221,0,221,694
222,0,222,752
223,0,223,787
224,0,224,808
225,0,225,810
226,0,226,743
227,0,227,745
228,0,228,647
229,0,229,596
230,0,230,554
231,0,231,536
232,0,232,537
233,0,233,547
234,0,234,748
235,0,235,240
236,0,236,393
237,0,237,230
238,0,238,197
239,0,239,223
240,0,240,216
241,0,241,189
242,0,242,178
243,0,243,592
244,0,244,574
245,0,245,559
246,0,246,734
247,0,247,762
248,0,248,414
249,0,249,718
250,0,250,196
251,0,251,1032
252,0,252,583
253,0,253,605
254,0,254,637
255,0,255,710
256,0,256,578
257,0,257,762
258,0,258,732
259,0,259,779
260,0,260,781
261,0,261,705
262,0,262,349
263,0,263,745
264,0,264,850
265,0,265,782
266,0,266,392
267,0,267,79
268,0,268,77
269,0,269,141
270,0,270,180
271,0,271,118
272,0,272,152
273,0,273,270
274,0,274,216
275,0,275,274
276,0,276,887
277,0,277,461
278,0,278,291
279,0,279,322
280,0,280,525
281,0,281,349
282,0,282,874
283,0,283,894
284,0,284,1090
285,0,285,741
286,0,286,694
287,0,287,290
288,0,288,545
289,0,289,243
290,0,290,204
291,0,291,233
292,0,292,207
293,0,293,947
294,0,294,272
295,0,295,826
296,0,296,877
297,0,297,1118
298,0,298,1019
299,0,299,997
300,0,300,930
301,0,301,978
302,0,302,73
303,0,303,125
304,0,304,166
305,0,305,226
306,0,306,219
307,0,307,206
308,0,308,201
309,0,309,244
310,0,310,142
311,0,311,108
312,0,312,74
313,0,313,230
314,0,314,191
315,0,315,161
316,0,316,128
317,0,317,104
318,0,318,162
319,0,319,174
320,0,320,193
321,0,321,213
322,0,322,234
323,0,323,695
324,0,324,180
325,0,325,191
326,0,326,172
327,0,327,232
328,0,328,187
329,0,329,455
330,0,330,475
331,0,331,305
332,0,332,1122
333,0,333,1029
334,0,334,930
335,0,335,256
336,0,336,825
337,0,337,962
338,0,338,1104
339,0,339,676
340,0,340,715
341,0,341,583
342,0,342,802
343,0,343,484
344,0,344,290
345,0,345,734
346,0,346,654
347,0,347,585
348,0,348,523
349,0,349,504
350,0,350,507
351,0,351,545
352,0,352,649
353,0,353,839
354,0,354,185
355,0,355,402
356,0,356,869
357,0,357,524
358,0,358,307
359,0,359,749
360,0,360,329
361,0,361,617
362,0,362,607
363,0,363,342
364,0,364,446
365,0,365,458
366,0,366,693
367,0,367,494
368,0,368,917
