,origins,destinations,distances
0,0,0,17
1,0,1,194
2,0,2,148
3,0,3,402
4,0,4,253
5,0,5,336
6,0,6,542
7,0,7,696
8,0,8,669
9,0,9,744
10,0,10,1063
11,0,11,16
12,0,12,34
13,0,13,39
14,0,14,88
15,0,15,117
16,0,16,151
17,0,17,185
18,0,18,226
19,0,19,168
20,0,20,185
21,0,21,1007
22,0,22,573
23,0,23,593
24,0,24,623
25,0,25,690
26,0,26,572
27,0,27,719
28,0,28,695
29,0,29,736
30,0,30,743
31,0,31,688
32,0,32,344
33,0,33,721
34,0,34,831
35,0,35,760
36,0,36,381
37,0,37,66
38,0,38,57
39,0,39,130
40,0,40,169
41,0,41,100
42,0,42,137
43,0,43,253
44,0,44,201
45,0,45,259
46,0,46,841
47,0,47,452
48,0,48,285
49,0,49,315
50,0,50,511
51,0,51,334
52,0,52,811
53,0,53,838
54,0,54,1060
55,0,55,687
56,0,56,663
57,0,57,277
58,0,58,532
59,0,59,236
60,0,60,196
61,0,61,219
62,0,62,191
63,0,63,890
64,0,64,269
65,0,65,761
66,0,66,812
67,0,67,1086
68,0,68,977
69,0,69,952
70,0,70,885
71,0,71,945
72,0,72,56
73,0,73,111
74,0,74,152
75,0,75,221
76,0,76,204
77,0,77,192
78,0,78,185
79,0,79,232
80,0,80,125
81,0,81,90
82,0,82,53
83,0,83,231
84,0,84,186
85,0,85,152
86,0,86,118
87,0,87,95
88,0,88,145
89,0,89,159
90,0,90,178
91,0,91,198
92,0,92,225
93,0,93,679
94,0,94,162
95,0,95,163
96,0,96,177
97,0,97,164
98,0,98,230
99,0,99,179
100,0,100,447
101,0,101,464
102,0,102,301
103,0,103,1088
104,0,104,983
105,0,105,866
106,0,106,238
107,0,107,764
108,0,108,924
109,0,109,1072
110,0,110,658
111,0,111,698
112,0,112,575
113,0,113,770
114,0,114,476
115,0,115,281
116,0,116,717
117,0,117,640
118,0,118,570
119,0,119,511
120,0,120,494
121,0,121,495
122,0,122,530
123,0,123,635
124,0,124,806
125,0,125,173
126,0,126,393
127,0,127,848
128,0,128,512
129,0,129,304
130,0,130,726
131,0,131,318
132,0,132,603
133,0,133,597
134,0,134,327
135,0,135,435
136,0,136,449
137,0,137,679
138,0,138,483
139,0,139,892
140,0,140,396
141,0,141,165
142,0,142,379
143,0,143,789
144,0,144,650
145,0,145,623
146,0,146,209
147,0,147,569
148,0,148,434
149,0,149,420
150,0,150,424
151,0,151,910
152,0,152,436
153,0,153,609
154,0,154,601
155,0,155,599
156,0,156,844
157,0,157,647
158,0,158,677
159,0,159,699
160,0,160,713
161,0,161,716
162,0,162,940
163,0,163,676
164,0,164,108
165,0,165,194
166,0,166,244
167,0,167,125
168,0,168,611
169,0,169,405
170,0,170,390
171,0,171,404
172,0,172,481
173,0,173,618
174,0,174,442
175,0,175,403
176,0,176,427
177,0,177,606
178,0,178,120
179,0,179,138
180,0,180,161
181,0,181,191
182,0,182,231
183,0,183,169
184,0,184,184
185,0,185,200
186,0,186,255
187,0,187,486
188,0,188,504
189,0,189,618
190,0,190,620
191,0,191,155
192,0,192,462
193,0,193,606
194,0,194,288
195,0,195,406
196,0,196,464
197,0,197,473
198,0,198,364
199,0,199,349
200,0,200,282
201,0,201,286
202,0,202,309
203,0,203,298
204,0,204,296
205,0,205,404
206,0,206,307
207,0,207,404
208,0,208,351
209,0,209,348
210,0,210,365
211,0,211,344
212,0,212,331
213,0,213,523
214,0,214,397
215,0,215,546
216,0,216,319
217,0,217,418
218,0,218,248
219,0,219,258
220,0,220,268
221,0,221,664
222,0,222,714
223,0,223,750
224,0,224,776
225,0,225,786
226,0,226,738
227,0,227,756
228,0,228,647
229,0,229,597
230,0,230,555
231,0,231,536
232,0,232,535
233,0,233,542
234,0,234,758
235,0,235,248
236,0,236,384
237,0,237,223
238,0,238,191
239,0,239,218
240,0,240,225
241,0,241,182
242,0,242,172
243,0,243,587
244,0,244,565
245,0,245,549
246,0,246,718
247,0,247,746
248,0,248,403
249,0,249,705
250,0,250,190
251,0,251,1018
252,0,252,579
253,0,253,599
254,0,254,630
255,0,255,700
256,0,256,575
257,0,257,726
258,0,258,700
259,0,259,744
260,0,260,749
261,0,261,696
262,0,262,357
263,0,263,727
264,0,264,843
265,0,265,771
266,0,266,393
267,0,267,79
268,0,268,70
269,0,269,142
270,0,270,181
271,0,271,114
272,0,272,149
273,0,273,266
274,0,274,206
275,0,275,262
276,0,276,850
277,0,277,458
278,0,278,294
279,0,279,324
280,0,280,523
281,0,281,337
282,0,282,819
283,0,283,846
284,0,284,1068
285,0,285,688
286,0,286,670
287,0,287,289
288,0,288,550
289,0,289,245
