,origins,destinations,distances
0,0,0,31
1,0,1,158
2,0,2,112
3,0,3,370
4,0,4,218
5,0,5,304
6,0,6,519
7,0,7,688
8,0,8,654
9,0,9,732
10,0,10,1063
11,0,11,60
12,0,12,77
13,0,13,82
14,0,14,101
15,0,15,127
16,0,16,157
17,0,17,188
18,0,18,228
19,0,19,133
20,0,20,151
21,0,21,1009
22,0,22,560
23,0,23,579
24,0,24,608
25,0,25,678
26,0,26,555
27,0,27,707
28,0,28,682
29,0,29,725
30,0,30,730
31,0,31,676
32,0,32,355
33,0,33,710
34,0,34,825
35,0,35,752
36,0,36,359
37,0,37,63
38,0,38,88
39,0,39,127
40,0,40,170
41,0,41,119
42,0,42,150
43,0,43,263
44,0,44,165
45,0,45,223
46,0,46,827
47,0,47,431
48,0,48,256
49,0,49,285
50,0,50,493
51,0,51,302
52,0,52,794
53,0,53,823
54,0,54,1062
55,0,55,671
56,0,56,651
57,0,57,279
58,0,58,525
59,0,59,205
60,0,60,164
61,0,61,223
62,0,62,199
63,0,63,877
64,0,64,239
65,0,65,746
66,0,66,798
67,0,67,1085
68,0,68,974
69,0,69,945
70,0,70,875
71,0,71,940
72,0,72,76
73,0,73,121
74,0,74,159
75,0,75,189
76,0,76,211
77,0,77,198
78,0,78,193
79,0,79,201
80,0,80,137
81,0,81,110
82,0,82,88
83,0,83,234
84,0,84,191
85,0,85,160
86,0,86,129
87,0,87,108
88,0,88,155
89,0,89,166
90,0,90,184
91,0,91,202
92,0,92,211
93,0,93,674
94,0,94,127
95,0,95,173
96,0,96,184
97,0,97,130
98,0,98,200
99,0,99,145
100,0,100,424
101,0,101,443
102,0,102,272
103,0,103,1090
104,0,104,977
105,0,105,852
106,0,106,248
107,0,107,751
108,0,108,916
109,0,109,1073
110,0,110,645
111,0,111,687
112,0,112,561
113,0,113,760
114,0,114,452
115,0,115,251
116,0,116,707
117,0,117,625
118,0,118,552
119,0,119,491
120,0,120,473
121,0,121,478
122,0,122,508
123,0,123,621
124,0,124,797
125,0,125,137
126,0,126,368
127,0,127,848
128,0,128,493
129,0,129,275
130,0,130,714
131,0,131,288
132,0,132,597
133,0,133,583
134,0,134,297
135,0,135,436
136,0,136,447
137,0,137,668
138,0,138,480
139,0,139,889
140,0,140,404
141,0,141,129
142,0,142,353
143,0,143,779
144,0,144,640
145,0,145,611
146,0,146,214
147,0,147,557
148,0,148,435
149,0,149,423
150,0,150,427
151,0,151,902
152,0,152,436
153,0,153,594
154,0,154,587
155,0,155,582
156,0,156,837
157,0,157,640
158,0,158,674
159,0,159,696
160,0,160,710
161,0,161,712
162,0,162,943
163,0,163,664
164,0,164,69
165,0,165,172
166,0,166,211
167,0,167,91
168,0,168,593
169,0,169,410
170,0,170,397
171,0,171,412
172,0,172,478
173,0,173,604
174,0,174,416
175,0,175,407
176,0,176,429
177,0,177,597
178,0,178,130
179,0,179,146
180,0,180,169
181,0,181,198
182,0,182,239
183,0,183,178
184,0,184,190
185,0,185,202
186,0,186,248
187,0,187,474
188,0,188,481
189,0,189,601
190,0,190,606
191,0,191,163
192,0,192,455
193,0,193,589
194,0,194,296
195,0,195,377
196,0,196,436
197,0,197,446
198,0,198,334
199,0,199,356
200,0,200,287
201,0,201,294
202,0,202,319
203,0,203,275
204,0,204,304
205,0,205,386
206,0,206,287
207,0,207,391
208,0,208,361
209,0,209,320
210,0,210,373
211,0,211,354
212,0,212,334
213,0,213,513
214,0,214,397
215,0,215,538
216,0,216,308
217,0,217,391
218,0,218,217
219,0,219,230
220,0,220,237
221,0,221,648
222,0,222,699
223,0,223,734
224,0,224,762
225,0,225,772
226,0,226,728
227,0,227,748
228,0,228,633
229,0,229,580
230,0,230,539
231,0,231,519
232,0,232,518
233,0,233,524
234,0,234,756
235,0,235,219
236,0,236,355
237,0,237,191
238,0,238,157
239,0,239,186
240,0,240,195
241,0,241,146
242,0,242,137
243,0,243,571
244,0,244,546
245,0,245,528
246,0,246,710
247,0,247,735
248,0,248,371
249,0,249,701
250,0,250,156
251,0,251,1027
252,0,252,567
253,0,253,589
254,0,254,620
255,0,255,694
256,0,256,561
257,0,257,719
258,0,258,692
259,0,259,740
260,0,260,746
261,0,261,691
262,0,262,369
263,0,263,727
264,0,264,847
265,0,265,768
266,0,266,371
267,0,267,70
268,0,268,94
269,0,269,135
270,0,270,179
271,0,271,127
272,0,272,157
273,0,273,276
274,0,274,170
275,0,275,225
276,0,276,847
277,0,277,437
278,0,278,264
279,0,279,293
280,0,280,509
281,0,281,303
282,0,282,812
283,0,283,842
284,0,284,1077
285,0,285,677
286,0,286,659
287,0,287,293
288,0,288,563
289,0,289,213
290,0,290,170
291,0,291,233
292,0,292,210
293,0,293,897
294,0,294,250
295,0,295,757
296,0,296,809
297,0,297,1092
298,0,298,990
299,0,299,954
300,0,300,895
301,0,301,960
302,0,302,83
303,0,303,131
304,0,304,170
305,0,305,195
306,0,306,221
307,0,307,207
308,0,308,206
309,0,309,207
310,0,310,146
311,0,311,118
312,0,312,93
313,0,313,240
314,0,314,194
315,0,315,163
316,0,316,134
317,0,317,113
318,0,318,164
319,0,319,175
320,0,320,193
321,0,321,213
322,0,322,222
323,0,323,708
324,0,324,182
325,0,325,193
326,0,326,137
327,0,327,209
328,0,328,153
329,0,329,431
330,0,330,451
331,0,331,281
332,0,332,1101
333,0,333,990
334,0,334,870
335,0,335,261
336,0,336,757
337,0,337,920
338,0,338,1076
339,0,339,660
340,0,340,704
341,0,341,565
342,0,342,777
343,0,343,458
344,0,344,256
345,0,345,729
346,0,346,641
347,0,347,566
348,0,348,501
349,0,349,482
350,0,350,484
351,0,351,510
352,0,352,643
353,0,353,816
354,0,354,140
355,0,355,375
356,0,356,873
357,0,357,497
358,0,358,283
359,0,359,730
360,0,360,293
361,0,361,632
362,0,362,588
363,0,363,300
364,0,364,461
365,0,365,477
366,0,366,695
367,0,367,508
368,0,368,909
369,0,369,419
370,0,370,133
371,0,371,363
372,0,372,800
373,0,373,649
374,0,374,620
375,0,375,224
376,0,376,581
377,0,377,444
378,0,378,443
379,0,379,453
380,0,380,602
381,0,381,594
382,0,382,589
383,0,383,856
384,0,384,648
385,0,385,684
386,0,386,708
387,0,387,724
388,0,388,727
389,0,389,963
390,0,390,678
391,0,391,185
392,0,392,219
393,0,393,101
394,0,394,433
395,0,395,418
396,0,396,420
397,0,397,512
398,0,398,611
399,0,399,419
400,0,400,444
401,0,401,625
402,0,402,137
403,0,403,154
404,0,404,177
405,0,405,204
406,0,406,249
407,0,407,188
408,0,408,200
409,0,409,213
410,0,410,263
411,0,411,495
412,0,412,484
413,0,413,605
414,0,414,611
415,0,415,175
416,0,416,479
417,0,417,592
418,0,418,309
419,0,419,437
420,0,420,340
421,0,421,301
422,0,422,336
423,0,423,286
424,0,424,322
425,0,425,400
426,0,426,301
427,0,427,411
428,0,428,369
429,0,429,328
430,0,430,393
431,0,431,373
432,0,432,352
433,0,433,539
434,0,434,417
435,0,435,568
436,0,436,324
437,0,437,395
438,0,438,223
439,0,439,238
440,0,440,241
441,0,441,654
442,0,442,709
443,0,443,749
444,0,444,777
445,0,445,789
446,0,446,744
447,0,447,774
448,0,448,648
449,0,449,593
450,0,450,549
451,0,451,528
452,0,452,523
453,0,453,529
454,0,454,785
455,0,455,227
456,0,456,359
457,0,457,197
458,0,458,161
459,0,459,192
460,0,460,204
461,0,461,151
462,0,462,142
463,0,463,576
464,0,464,550
465,0,465,531
466,0,466,726
467,0,467,751
468,1,0,223
469,1,1,34
470,1,2,80
471,1,3,180
472,1,4,26
473,1,5,112
474,1,6,327
475,1,7,538
476,1,8,462
477,1,9,540
478,1,10,871
479,1,11,252
480,1,12,269
481,1,13,274
482,1,14,293
483,1,15,319
484,1,16,349
485,1,17,380
486,1,18,420
487,1,19,59
488,1,20,61
489,1,21,860
490,1,22,390
491,1,23,419
492,1,24,457
493,1,25,534
494,1,26,377
495,1,27,540
496,1,28,507
497,1,29,565
498,1,30,576
499,1,31,545
500,1,32,527
501,1,33,562
502,1,34,707
503,1,35,624
504,1,36,264
505,1,37,220
506,1,38,270
507,1,39,255
508,1,40,292
509,1,41,281
510,1,42,297
511,1,43,392
512,1,44,49
513,1,45,53
514,1,46,679
515,1,47,260
516,1,48,163
517,1,49,169
518,1,50,422
519,1,51,115
520,1,52,627
521,1,53,667
522,1,54,902
523,1,55,482
524,1,56,471
525,1,57,376
526,1,58,546
527,1,59,125
528,1,60,91
529,1,61,342
530,1,62,326
531,1,63,721
532,1,64,162
533,1,65,568
534,1,66,619
535,1,67,903
536,1,68,815
537,1,69,764
538,1,70,728
539,1,71,792
540,1,72,251
541,1,73,273
542,1,74,295
543,1,75,115
544,1,76,333
545,1,77,332
546,1,78,319
547,1,79,96
548,1,80,288
549,1,81,278
550,1,82,273
551,1,83,423
552,1,84,378
553,1,85,346
554,1,86,315
555,1,87,293
556,1,88,305
557,1,89,316
558,1,90,334
559,1,91,355
560,1,92,268
561,1,93,604
562,1,94,65
563,1,95,312
564,1,96,321
565,1,97,96
566,1,98,151
567,1,99,93
568,1,100,273
569,1,101,325
570,1,102,172
571,1,103,919
572,1,104,807
573,1,105,684
574,1,106,401
575,1,107,562
576,1,108,728
577,1,109,884
578,1,110,500
579,1,111,572
580,1,112,379
581,1,113,615
582,1,114,271
583,1,115,133
584,1,116,607
585,1,117,515
586,1,118,438
587,1,119,352
588,1,120,312
589,1,121,303
590,1,122,317
591,1,123,551
592,1,124,657
593,1,125,59
594,1,126,206
595,1,127,728
596,1,128,310
597,1,129,176
598,1,130,569
599,1,131,147
600,1,132,567
601,1,133,400
602,1,134,127
603,1,135,529
604,1,136,556
605,1,137,601
606,1,138,535
607,1,139,754
