,x,y
0,301,245
1,300,208
2,301,220
3,290,165
4,300,195
5,300,177
6,300,136
7,210,132
8,300,107
9,299,90
10,300,25
11,301,251
12,301,255
13,301,256
14,302,256
15,302,260
16,302,266
17,302,273
18,302,287
19,300,214
20,289,212
21,163,85
22,246,144
23,233,145
24,222,144
25,206,137
26,257,140
27,230,115
28,242,117
29,217,117
30,210,120
31,195,145
32,256,311
33,205,129
34,160,139
35,182,136
36,239,194
37,286,244
38,288,254
39,271,247
40,262,251
41,277,255
42,269,255
43,247,269
44,290,207
45,287,194
46,187,104
47,263,163
48,262,203
49,261,195
50,200,193
51,288,178
52,215,92
53,199,95
54,175,61
55,272,104
56,254,120
57,237,258
58,175,257
59,271,209
60,281,213
61,252,257
62,257,255
63,190,86
64,262,208
65,240,94
66,237,83
67,224,32
68,182,73
69,232,55
70,180,98
71,171,92
72,287,250
73,275,252
74,265,254
75,274,211
76,255,256
77,260,258
78,257,255
79,277,206
80,271,254
81,280,255
82,290,255
83,287,287
84,288,271
85,289,264
86,290,259
87,290,255
88,270,255
89,269,256
90,267,260
91,265,264
92,250,238
93,162,195
94,300,216
95,265,256
96,262,256
97,285,219
98,266,215
99,283,216
100,250,170
101,230,179
102,259,200
103,193,43
104,202,60
105,210,80
106,257,275
107,267,87
108,264,56
109,259,26
110,211,142
111,183,154
112,264,138
113,195,121
114,272,155
115,268,198
116,170,163
117,191,163
118,208,168
119,231,165
120,249,160
121,262,155
122,287,139
123,172,190
124,184,119
125,294,213
126,265,176
127,157,139
128,272,148
129,258,201
130,202,130
131,268,190
132,166,226
133,263,133
134,277,183
135,202,285
136,203,300
137,162,193
138,186,268
139,166,114
140,254,325
141,295,215
142,254,185
143,171,139
144,222,136
145,233,138
146,257,260
147,175,215
148,277,343
149,239,327
150,222,315
151,300,57
152,303,345
153,244,138
154,254,135
155,260,134
156,175,116
157,252,124
158,241,122
159,230,120
160,219,122
161,212,125
162,158,109
163,215,134
164,301,228
165,261,231
166,270,208
167,285,228
168,300,121
169,219,301
170,236,313
171,276,333
172,189,282
173,260,129
174,280,159
175,303,335
176,257,336
177,166,220
178,279,255
179,278,258
180,277,262
181,275,268
182,271,281
183,262,256
184,258,255
185,255,254
186,241,248
187,191,220
188,280,146
189,272,124
190,265,127
191,264,255
192,190,250
193,283,123
194,263,297
195,299,163
196,288,152
197,300,150
198,272,178
199,302,321
200,302,303
201,282,303
202,234,275
